commitment_id,visit_id,dealer_id,sales_person_id,product_id,product_category_id,product_description,quantity_promised,unit_of_measure,commitment_date,expected_order_date,expected_delivery_date,status,converted_order_id,converted_quantity,conversion_date,confidence_score,extraction_source,is_consumed,consumed_by_order_id,notes,created_at,updated_at
00876a23-731c-4a86-a789-c40e884461c2,c0bb8f48-fa3c-4ef9-b74a-53c79f2ba2a0,f3add840-d8ad-457e-a501-c460549a2a61,92522288-0375-4a48-a9b2-822815269255,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,36,PCS,2024-04-12,2024-04-14,2024-04-17,CONVERTED,,36,2024-04-12,0.71,Delivery chahiye,1,,,2024-04-12,2024-04-12
f4b48b6a-082e-4b9b-8bc4-85a2a7999b5a,269739ec-3b8e-4bbd-86e6-91275972afdb,8964dfde-f9d0-4250-91ce-6b245cb1ce68,0de98ea1-d767-49c6-97d0-d792e515bae7,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,12,PCS,2024-12-04,2024-12-08,2024-12-10,PARTIAL,,6,2024-12-05,0.82,Delivery chahiye,0,,,2024-12-04,2024-12-05
d794f0be-0b11-44f5-981c-8f9d58805625,d60581bd-31b3-4f70-81b6-6d311ba55d70,412af8cf-f49a-46c9-86fd-ee8fc3a1512e,0de98ea1-d767-49c6-97d0-d792e515bae7,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 1kg,36,PCS,2024-04-25,2024-04-26,2024-04-27,CONVERTED,,36,2024-04-24,0.87,Stock check kiya,1,,,2024-04-25,2024-04-24
2118cbb0-1720-43d0-a331-fa2f3634c553,bd21613d-e8f6-4787-8cb9-c5d24c6a8cc0,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,48,PCS,2024-12-17,2024-12-22,2024-12-25,CONVERTED,,48,2024-12-22,0.83,Order liya,1,,,2024-12-17,2024-12-22
743c7c90-8b1b-4239-b35f-fac12d4a28a4,39fb4d26-8431-4ecd-a74f-a972e600bbd1,9198bfa1-1b5b-4a67-a310-ac2db2875058,92522288-0375-4a48-a9b2-822815269255,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,48 pcs 500g,24,PCS,2024-09-28,2024-10-05,2024-10-07,CANCELLED,,0,,0.9,Delivery chahiye,0,,,2024-09-28,2024-09-28
87c57feb-5679-4cb8-b606-9ef5d17faeda,6fc3c190-5bb2-45e9-a2b3-a6a76787d651,2566205d-339c-4157-a1f7-c907482ec0a3,0de98ea1-d767-49c6-97d0-d792e515bae7,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,3 cases 1kg,36,PCS,2024-08-16,2024-08-21,2024-08-22,CONVERTED,,36,2024-08-22,0.91,Order liya,1,,,2024-08-16,2024-08-22
9c3b9011-9508-4e5e-b7b1-b4ba0c7cac1e,9660605b-ac50-4545-9454-c6b2c5c8f952,7178f55e-6bbc-4f51-8768-e2277e170ca5,92522288-0375-4a48-a9b2-822815269255,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,72,PCS,2024-11-28,2024-11-29,2024-12-01,PARTIAL,,43,2024-11-26,0.79,Stock check kiya,0,,,2024-11-28,2024-11-26
4f06f8d6-9222-4071-b1af-bab8d7c965b8,6c9aadec-0f58-45ef-884d-404edb8af806,524e5021-ef84-4ef8-8dd2-373b17b61207,92522288-0375-4a48-a9b2-822815269255,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 1kg,24,PCS,2024-12-20,2024-12-21,2024-12-24,CONVERTED,,24,2024-12-24,0.73,Order liya,1,,Follow up required,2024-12-20,2024-12-24
7a7502d6-e033-4d51-a7c5-7c3f4b0d7659,636bcbcd-36d6-47cf-a923-2ec137445182,3021fc48-2b92-41d2-ae1b-1fdcd120a039,92522288-0375-4a48-a9b2-822815269255,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,6 pcs 2kg,6,PCS,2024-09-12,2024-09-15,2024-09-17,EXPIRED,,0,,0.89,Order liya,0,,Follow up required,2024-09-12,2024-09-12
dc4aaeed-a69c-49b6-a044-93bef11df79f,207f9ef3-16e2-4e2f-88e2-acca564406b5,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,36,PCS,2025-01-07,2025-01-12,2025-01-14,CONVERTED,,36,2025-01-11,0.93,Stock check kiya,1,,,2025-01-07,2025-01-11
3f425a1e-80ea-402d-9837-68c0711dc8ce,4f14c6ac-172e-4a23-880f-b08872b07162,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,92522288-0375-4a48-a9b2-822815269255,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,3 cases 1kg,24,PCS,2024-11-26,2024-11-29,2024-12-02,CONVERTED,,24,2024-11-26,0.92,Order liya,1,,,2024-11-26,2024-11-26
bac7ad70-5a14-42b9-a746-462bb9829fd0,3bb96332-3a99-4de4-8e7d-eb952465e5bf,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 1kg,36,PCS,2024-07-30,2024-08-02,2024-08-05,CONVERTED,,36,2024-08-05,0.71,Delivery chahiye,1,,,2024-07-30,2024-08-05
2c4052a0-80ee-4a58-97b4-eda48b8ea8a0,dc9a602e-df72-4257-81b2-3dade81c89b2,7178f55e-6bbc-4f51-8768-e2277e170ca5,92522288-0375-4a48-a9b2-822815269255,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,48 pcs 500g,72,PCS,2024-10-21,2024-10-26,2024-10-27,CONVERTED,,72,2024-10-28,0.87,Order liya,1,,,2024-10-21,2024-10-28
219ea2c9-a174-4e85-91d2-c94a07645c89,b307117a-e853-407f-97c1-5009f930c722,9198bfa1-1b5b-4a67-a310-ac2db2875058,92522288-0375-4a48-a9b2-822815269255,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,48,PCS,2024-06-07,2024-06-08,2024-06-10,CONVERTED,,48,2024-06-09,0.74,Case order diya,1,,,2024-06-07,2024-06-09
a813832b-aa01-4478-b108-3a5f8dc730fe,49814ac3-e3d5-40c2-96a1-569a0910ee79,9198bfa1-1b5b-4a67-a310-ac2db2875058,92522288-0375-4a48-a9b2-822815269255,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,72,PCS,2024-07-13,2024-07-17,2024-07-19,CONVERTED,,72,2024-07-20,0.74,Case order diya,1,,,2024-07-13,2024-07-20
ea238b4d-1884-4938-a12b-7c3607a28c7a,c6ba476c-7ba1-4a68-87c0-c1c7af0d5e5a,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,36,PCS,2024-10-04,2024-10-05,2024-10-08,CONVERTED,,36,2024-10-03,0.9,Order liya,1,,,2024-10-04,2024-10-03
241d0b2c-5acd-4958-93f9-cab56016431b,52a465c9-ea86-4998-ab67-e649ddfe7fbb,4260ce4c-5209-476c-afb1-655f9e02133d,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,6 pcs 2kg,12,PCS,2024-09-09,2024-09-13,2024-09-14,CONVERTED,,12,2024-09-15,0.83,Order liya,1,,,2024-09-09,2024-09-15
d8931340-6c36-47d9-98e8-b96cc8c9e9bb,bbf7bc9b-2a8a-4223-967b-40ba525d24f6,2505c043-13e5-425f-a34f-ad854ef43c6b,fe0888ac-3ea5-4fba-846c-2294c69f1659,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,72,PCS,2024-09-24,2024-09-28,2024-10-01,CONVERTED,,72,2024-09-25,0.78,Delivery chahiye,1,,,2024-09-24,2024-09-25
960beb06-79c6-4c68-b6a6-889ec76a8bb9,1eea5c31-4db7-408a-86ad-a153c8f54912,587fe5f4-a612-4ee8-8f98-b53fbc7c5b51,0de98ea1-d767-49c6-97d0-d792e515bae7,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,3 cases 1kg,24,PCS,2024-07-20,2024-07-21,2024-07-22,PENDING,,0,,0.89,Stock check kiya,0,,,2024-07-20,2024-07-20
52def6e4-e063-44cf-8c95-99a1217833a2,71540efb-6bd1-4b46-93a7-5e93d56e3c2d,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,3 cases 1kg,24,PCS,2024-03-19,2024-03-20,2024-03-21,PARTIAL,,15,2024-03-19,0.78,Delivery chahiye,0,,,2024-03-19,2024-03-19
45f9624f-379d-40a5-ad67-71d1e6cc3db5,bda0eacd-1849-4aed-a950-1dfa279bdb18,7865188e-8b7d-491c-90b0-ffdd5d703d52,fe0888ac-3ea5-4fba-846c-2294c69f1659,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 500g,48,PCS,2024-03-21,2024-03-24,2024-03-26,EXPIRED,,0,,0.74,Delivery chahiye,0,,Follow up required,2024-03-21,2024-03-21
4ff7f8b6-c3af-4bb6-969a-7f7c0046f09c,50fd7267-8c01-4181-987e-1920aebbe986,8964dfde-f9d0-4250-91ce-6b245cb1ce68,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,24,PCS,2024-03-18,2024-03-19,2024-03-21,CONVERTED,,24,2024-03-19,0.91,Stock check kiya,1,,,2024-03-18,2024-03-19
a37684c0-0fa0-49c8-8792-edc5e91abe1d,94bc8fd8-7594-40ba-ac52-0413234c4c84,dc84c823-845e-4588-859b-49a7e3d43b3c,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,6 pcs 2kg,12,PCS,2024-08-01,2024-08-03,2024-08-05,CONVERTED,,12,2024-08-01,0.74,Stock check kiya,1,,,2024-08-01,2024-08-01
3fb3d689-eed7-4874-b5ec-c4fd62b201f7,164b1686-b3bf-4393-8197-b26f2846f221,9198bfa1-1b5b-4a67-a310-ac2db2875058,92522288-0375-4a48-a9b2-822815269255,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 1kg,12,PCS,2024-06-24,2024-06-25,2024-06-28,CONVERTED,,12,2024-06-28,0.78,Delivery chahiye,1,,Follow up required,2024-06-24,2024-06-28
473aa1a0-c4a4-4ab2-af8b-4d973e38d906,d8d87b7c-a644-4e93-a83b-59c9b16b15bf,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,24,PCS,2024-09-19,2024-09-22,2024-09-23,CONVERTED,,24,2024-09-20,0.78,Case order diya,1,,Follow up required,2024-09-19,2024-09-20
270a4d73-b2cd-4b94-ad1b-944eb9aacd87,84d75dfe-a74d-4575-87e2-b42ecc6c9eed,d175149d-f407-43df-900f-8f974386b491,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 2kg,12,PCS,2024-09-23,2024-09-25,2024-09-26,CONVERTED,,12,2024-09-22,0.75,Case order diya,1,,,2024-09-23,2024-09-22
123b803c-f37e-4727-8e19-f7e4d02f7d8d,35541e7d-5529-4b3b-ad7a-9ca3b789c316,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,48,PCS,2025-02-15,2025-02-20,2025-02-23,PENDING,,0,,0.76,Stock check kiya,0,,,2025-02-15,2025-02-15
a5f2d273-4142-435a-b376-b89d54b08ae1,d486a19d-559b-4b01-b0a3-6853257aa8d1,0065fc9e-691f-412d-a732-28b741dbb336,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 1kg,36,PCS,2024-03-20,2024-03-21,2024-03-22,CONVERTED,,36,2024-03-19,0.85,Case order diya,1,,Follow up required,2024-03-20,2024-03-19
fc80575e-234c-471e-b233-ab78afd9b654,b755bd0d-8f87-4897-ae12-a4a01402d260,4260ce4c-5209-476c-afb1-655f9e02133d,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,24,PCS,2024-03-21,2024-03-28,2024-03-30,PENDING,,0,,0.93,Case order diya,0,,Follow up required,2024-03-21,2024-03-21
bbf4a021-a11d-4280-a72f-9dc1fcc12c5c,26144704-8405-4828-bef5-0318eeed507a,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 1kg,36,PCS,2024-11-30,2024-12-07,2024-12-09,CONVERTED,,36,2024-12-06,0.83,Delivery chahiye,1,,Follow up required,2024-11-30,2024-12-06
31300b37-38c7-479b-8dc0-814137abccf5,40be7a92-ca7e-4ab5-9db0-f8441f25fe27,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,72,PCS,2024-11-22,2024-11-24,2024-11-27,CONVERTED,,72,2024-11-21,0.92,Order liya,1,,Follow up required,2024-11-22,2024-11-21
0824a7ce-ee3b-48e4-8bd0-b8cf4c10fd26,2b675eb0-0030-4947-bc74-0fb99fa707a7,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,92522288-0375-4a48-a9b2-822815269255,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 500g,72,PCS,2024-10-07,2024-10-09,2024-10-10,PENDING,,0,,0.72,Order liya,0,,,2024-10-07,2024-10-07
bef6d50a-8da3-4d35-937d-c3eee8f24112,5c444e06-21ee-4113-9db2-321a943429d7,8964dfde-f9d0-4250-91ce-6b245cb1ce68,0de98ea1-d767-49c6-97d0-d792e515bae7,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 1kg,12,PCS,2024-10-19,2024-10-26,2024-10-29,CONVERTED,,12,2024-10-24,0.84,Stock check kiya,1,,Follow up required,2024-10-19,2024-10-24
f05c614f-bf3a-4cae-8c85-fc9e994ec72b,bfc0f45b-1370-4033-9729-8392832a97f8,4260ce4c-5209-476c-afb1-655f9e02133d,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,48,PCS,2024-06-04,2024-06-09,2024-06-12,CONVERTED,,48,2024-06-09,0.89,Case order diya,1,,,2024-06-04,2024-06-09
96165024-7aa7-4a63-a11b-47a75934b777,1714bf95-27fd-4910-a10c-51e5cb4c4fc8,256796f6-3eaf-4043-91bf-faa41d78325a,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,48,PCS,2025-02-11,2025-02-18,2025-02-20,CONVERTED,,48,2025-02-18,0.92,Case order diya,1,,,2025-02-11,2025-02-18
cf4411b8-44b4-4e8e-be24-183768398de8,65eb9a20-4632-4ce8-984d-b6d2edf00590,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 2kg,6,PCS,2024-07-05,2024-07-07,2024-07-10,CONVERTED,,6,2024-07-07,0.89,Stock check kiya,1,,,2024-07-05,2024-07-07
968d9015-9866-4388-9d71-115d2a277e09,21ea644c-7a33-47dc-af99-ed4f654f0abf,587fe5f4-a612-4ee8-8f98-b53fbc7c5b51,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,24,PCS,2024-08-19,2024-08-21,2024-08-24,CONVERTED,,24,2024-08-20,0.78,Order liya,1,,Follow up required,2024-08-19,2024-08-20
8a53c0c6-775f-40af-90cf-1958bf27fec3,a34dfc98-99be-49f1-8c26-65c390b680ee,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,fe0888ac-3ea5-4fba-846c-2294c69f1659,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,6 pcs 2kg,18,PCS,2024-11-21,2024-11-26,2024-11-27,PENDING,,0,,0.84,Order liya,0,,Follow up required,2024-11-21,2024-11-21
addeaa13-f273-4815-b87d-a19c377be8ce,cf12e103-042e-441e-a389-4c3611f276bd,76fd9001-d837-4dd4-9c5d-fae3eabe879a,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,48,PCS,2024-08-21,2024-08-23,2024-08-26,EXPIRED,,0,,0.88,Delivery chahiye,0,,,2024-08-21,2024-08-21
bffbdbe7-2282-4e6a-8546-29bcf4084a4f,0bc2a13d-34eb-4779-97f0-172c1c5231f8,f3add840-d8ad-457e-a501-c460549a2a61,92522288-0375-4a48-a9b2-822815269255,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 2kg,12,PCS,2024-07-09,2024-07-13,2024-07-15,PARTIAL,,9,2024-07-15,0.81,Stock check kiya,0,,,2024-07-09,2024-07-15
93d786e4-9b0b-4eaf-99b3-030394335162,bc362a93-b096-4a64-b78b-335a007c1ed7,9198bfa1-1b5b-4a67-a310-ac2db2875058,92522288-0375-4a48-a9b2-822815269255,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 2kg,12,PCS,2024-10-09,2024-10-12,2024-10-15,PENDING,,0,,0.87,Delivery chahiye,0,,,2024-10-09,2024-10-09
dcb7f651-88db-448f-bb68-5f830938a012,68ef0cf9-d40c-407a-8df8-8c222f953a5f,6768cbbe-636f-40da-9bdd-6bfbbfd44019,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 1kg,12,PCS,2024-12-10,2024-12-16,2024-12-18,PARTIAL,,6,2024-12-19,0.78,Delivery chahiye,0,,,2024-12-10,2024-12-19
49c45ba8-6e11-4104-96c7-b1343b12ee5b,ccae0749-7ab1-4bd5-a12e-792f92e19d4e,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,92522288-0375-4a48-a9b2-822815269255,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,12,PCS,2024-03-01,2024-03-04,2024-03-07,CONVERTED,,12,2024-03-02,0.73,Order liya,1,,,2024-03-01,2024-03-02
9e552f20-2f84-47df-8362-77f2f508a86c,a1f9f192-877a-40e2-914a-38d82021990b,4260ce4c-5209-476c-afb1-655f9e02133d,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,24,PCS,2024-04-17,2024-04-20,2024-04-22,EXPIRED,,0,,0.75,Order liya,0,,Follow up required,2024-04-17,2024-04-17
ebff3ebd-8004-4637-8036-61b33c701fd3,e7d18069-daf9-4d1b-b1be-58c0549a3e0b,d175149d-f407-43df-900f-8f974386b491,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,48 pcs 500g,48,PCS,2024-08-31,2024-09-03,2024-09-04,PARTIAL,,36,2024-09-03,0.85,Case order diya,0,,,2024-08-31,2024-09-03
8563771c-5d75-43bb-a87a-f6bb00deb4a6,794b0abe-5536-46a7-b199-b16b1e345057,7178f55e-6bbc-4f51-8768-e2277e170ca5,92522288-0375-4a48-a9b2-822815269255,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 500g,24,PCS,2024-12-12,2024-12-14,2024-12-15,EXPIRED,,0,,0.85,Order liya,0,,Follow up required,2024-12-12,2024-12-12
dc172160-f312-4d84-bd17-bf7dac3e45aa,f39285be-9fd6-41dc-8ab4-ba898bbe9dba,2505c043-13e5-425f-a34f-ad854ef43c6b,fe0888ac-3ea5-4fba-846c-2294c69f1659,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,3 cases 1kg,24,PCS,2025-02-19,2025-02-21,2025-02-22,CONVERTED,,24,2025-02-20,0.9,Stock check kiya,1,,,2025-02-19,2025-02-20
d45d7050-463f-4b8f-8621-e05fa1a5fc5b,e0b2e2e9-a6e4-4727-8855-7bf52b79bcb6,256796f6-3eaf-4043-91bf-faa41d78325a,0de98ea1-d767-49c6-97d0-d792e515bae7,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,24,PCS,2024-05-17,2024-05-18,2024-05-19,EXPIRED,,0,,0.71,Stock check kiya,0,,,2024-05-17,2024-05-17
ab60824a-6c53-4cb3-ac72-4b9a718a2ac5,e23ca817-88f6-4464-87bc-17dc828fe6c1,9198bfa1-1b5b-4a67-a310-ac2db2875058,92522288-0375-4a48-a9b2-822815269255,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,48 pcs 500g,48,PCS,2024-11-29,2024-12-02,2024-12-05,PENDING,,0,,0.85,Case order diya,0,,Follow up required,2024-11-29,2024-11-29
45be09c6-c8f0-4a0a-8bfe-e4ad11da2bf7,a8469fda-e8e0-4674-81e9-86d322e37765,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 1kg,36,PCS,2024-03-20,2024-03-21,2024-03-24,EXPIRED,,0,,0.83,Delivery chahiye,0,,,2024-03-20,2024-03-20
1006fbdc-094f-40d7-a4a1-a04f2564eddd,be0b5c3c-6d4e-4bd9-a178-9f2c26b866aa,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,72,PCS,2025-01-14,2025-01-21,2025-01-22,PENDING,,0,,0.73,Delivery chahiye,0,,,2025-01-14,2025-01-14
eb16a7de-41de-42a6-b5d3-69d031067865,25f7bc62-3348-43d7-840f-ecf4db551d00,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0de98ea1-d767-49c6-97d0-d792e515bae7,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,48,PCS,2025-02-01,2025-02-03,2025-02-06,PARTIAL,,37,2025-02-04,0.73,Stock check kiya,0,,,2025-02-01,2025-02-04
bb4c2157-afdd-423b-8fb0-8d15ef649ad6,1d36a08a-87de-46ff-a68c-35756ed21286,9198bfa1-1b5b-4a67-a310-ac2db2875058,92522288-0375-4a48-a9b2-822815269255,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,24,PCS,2024-07-13,2024-07-15,2024-07-18,CONVERTED,,24,2024-07-16,0.78,Delivery chahiye,1,,,2024-07-13,2024-07-16
20a7d978-baf1-474b-bcfe-094772a27a60,35794b5e-2241-44dd-9fcf-40176f54da8d,4260ce4c-5209-476c-afb1-655f9e02133d,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,24 pcs 500g,72,PCS,2024-08-17,2024-08-18,2024-08-20,CONVERTED,,72,2024-08-20,0.88,Delivery chahiye,1,,,2024-08-17,2024-08-20
a97956f6-d963-43b1-af34-61dba776cca2,66186a63-e1dc-425d-b8a7-54d3024fafde,d175149d-f407-43df-900f-8f974386b491,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,2 cases of 500g,48,PCS,2024-10-04,2024-10-10,2024-10-12,CONVERTED,,48,2024-10-10,0.76,Stock check kiya,1,,,2024-10-04,2024-10-10
8c13b5a3-a4fb-4d2f-97bb-847fea450c25,b0ba5605-86b3-45c3-9739-6fb1b6f1419c,34d40fdb-61b7-4fcd-8fd7-b6266b662296,fe0888ac-3ea5-4fba-846c-2294c69f1659,17b438d3-0eb9-4489-843d-67569ab2e171,744c7d64-3997-48f3-8de0-3e5b95232570,1 case 500g,48,PCS,2024-10-24,2024-10-28,2024-10-29,CONVERTED,,48,2024-10-28,0.7,Stock check kiya,1,,,2024-10-24,2024-10-28
00e9ab6e-2bf0-4cb6-b165-e4e94fdf5553,7ff89604-f6c9-42ba-95ac-a4e7f67517e0,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,72f40484-f49b-4f82-9a99-d22ec799c523,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 2kg,6,PCS,2024-12-16,2024-12-17,2024-12-18,CONVERTED,,6,2024-12-19,0.9,Stock check kiya,1,,,2024-12-16,2024-12-19
0654bd3c-e1fe-4118-93f7-236a1c71a1a8,3b591b0f-ca7f-49c7-9585-0d66786390a4,3021fc48-2b92-41d2-ae1b-1fdcd120a039,92522288-0375-4a48-a9b2-822815269255,691d2da3-3a95-42f4-af6a-57c1f73652fa,744c7d64-3997-48f3-8de0-3e5b95232570,12 pcs 1kg,12,PCS,2024-12-03,2024-12-10,2024-12-13,CONVERTED,,12,2024-12-11,0.8,Delivery chahiye,1,,,2024-12-03,2024-12-11
