invoice_id,invoice_number,order_id,dealer_id,invoice_date,due_date,subtotal,discount_amount,cgst_amount,sgst_amount,igst_amount,cess_amount,total_tax,total_amount,amount_paid,status,created_at,updated_at
c07c8d33-4eea-446e-baa4-25dbae0cfa4d,INV-2024-0405,c8e933bb-dd1e-462a-a1be-862c16084d81,76fd9001-d837-4dd4-9c5d-fae3eabe879a,2024-08-28,2024-09-12,8899.05,0,800.91,800.91,0,0,1601.82,10500.87,5521.49,PARTIAL,2024-08-28,2024-08-28
32766517-0897-422a-8cc8-6f935528d982,INV-2024-0406,3138f11e-5084-4cac-af1f-85fba398165f,a1165b38-7316-4cb3-85a9-b3308a230b7c,2024-08-28,2024-09-04,3264.0,0,293.76,293.76,0,0,587.52,3851.52,3851.52,PAID,2024-08-28,2024-08-28
a9ee7b1b-b45b-46c0-8fc3-bfb1f8ab2c8d,INV-2024-0407,5fe521c6-246e-457f-b2dc-933c5a4e03b2,2566205d-339c-4157-a1f7-c907482ec0a3,2024-08-28,2024-09-04,815.18,0,73.37,73.37,0,0,146.74,961.92,961.92,PAID,2024-08-28,2024-08-28
d6f57621-23cd-448d-b674-c415716783de,INV-2024-0408,15383978-5677-442f-b3c2-f8087cdd1369,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,2024-08-29,2024-09-05,2592.0,0,233.28,233.28,0,0,466.56,3058.56,3058.56,PAID,2024-08-29,2024-08-29
11dc9b8b-5698-4435-b0f7-6722ed3447bd,INV-2024-0409,289ba48f-fbfd-4d31-9839-fa22b6656fef,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,2024-08-29,2024-09-13,3456.0,0,311.04,311.04,0,0,622.08,4078.08,4078.08,PAID,2024-08-29,2024-08-29
be31a966-06c8-4676-97e1-490e2447b01f,INV-2024-0410,19f3fb0d-decc-4be2-abd8-5827d953cfd4,6768cbbe-636f-40da-9bdd-6bfbbfd44019,2024-08-29,2024-09-13,5559.16,0,500.32,500.32,0,0,1000.64,6559.8,6559.8,PAID,2024-08-29,2024-08-29
0eebfcc8-0ffb-4c24-b4ef-e57d29dfadb4,INV-2024-0411,9cb4bc72-35b0-4eaa-b2bb-9887286c51f7,3a111a3b-2224-4624-9b80-d7ecddb28395,2024-08-30,2024-09-06,2448.0,0,220.32,220.32,0,0,440.64,2888.64,2888.64,PAID,2024-08-30,2024-08-30
39e834da-0267-402c-9bd7-9403984fecbc,INV-2024-0412,06532cb6-2427-4bb3-bdbb-0859d1203419,de4699bf-d9e7-45b9-9875-43405fdc2981,2024-08-31,2024-09-15,3160.38,0,284.43,284.43,0,0,568.86,3729.24,2554.0,PARTIAL,2024-08-31,2024-08-31
8c045f1c-4fc2-43e7-a18e-960eecbd18b5,INV-2024-0413,97015c4c-65ee-484d-a1ad-12892cec49ae,3ea93ee6-b253-4e80-95fc-b60b17ab090e,2024-08-31,2024-09-07,3408.0,68.16,300.59,300.59,0,0,601.18,3941.02,3941.02,PAID,2024-08-31,2024-08-31
a63ea6ad-2569-4d78-a41a-b983da041ffe,INV-2024-0414,4e6a2241-0124-46ab-8089-2689850d16ae,4260ce4c-5209-476c-afb1-655f9e02133d,2024-09-01,2024-09-16,6720.0,0,604.8,604.8,0,0,1209.6,7929.6,7929.6,PAID,2024-09-01,2024-09-01
f87974a7-f1dc-4b99-bf7a-b0ae80b75b25,INV-2024-0415,6cf2a9aa-2221-4204-9787-b996e4fd166a,524e5021-ef84-4ef8-8dd2-373b17b61207,2024-09-02,2024-09-17,816.0,0,73.44,73.44,0,0,146.88,962.88,368.95,PARTIAL,2024-09-02,2024-09-02
fd397a85-1016-4247-90fb-ce0ab4fc1e5b,INV-2024-0416,efb83137-624a-4f72-b2e5-269f878c0d03,76fd9001-d837-4dd4-9c5d-fae3eabe879a,2024-09-02,2024-09-17,864.0,0,77.76,77.76,0,0,155.52,1019.52,605.76,PARTIAL,2024-09-02,2024-09-02
acbe7753-9cd0-41ab-a428-0103dcd1a1db,INV-2024-0417,aed72e0c-2c50-416e-b2cc-f09e42659547,115804b5-d9c6-401e-a450-d16354ecaf2d,2024-09-03,2024-09-10,795.93,15.92,70.2,70.2,0,0,140.4,920.41,920.41,PAID,2024-09-03,2024-09-03
637fc9fd-e6fe-4bbc-87a8-6b20268bfc82,INV-2024-0418,061b6287-2873-4d66-86bb-0352eff6a140,b2ef95e6-8719-44a0-917a-1043a02ce2b0,2024-09-03,2024-09-18,3408.0,68.16,300.59,300.59,0,0,601.18,3941.02,3941.02,PAID,2024-09-03,2024-09-03
c13129ca-6b5e-40bf-8375-4fa48f69b3b0,INV-2024-0419,617bfdbf-2cc7-4cca-963f-5d457a445d7e,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,2024-09-03,2024-09-18,864.0,0,77.76,77.76,0,0,155.52,1019.52,1019.52,PAID,2024-09-03,2024-09-03
2907c70a-b330-4c25-92cf-da548bed74dd,INV-2024-0420,ea96b5dc-f6cc-4849-a764-f537be2d2740,f3add840-d8ad-457e-a501-c460549a2a61,2024-09-04,2024-09-11,3264.0,0,293.76,293.76,0,0,587.52,3851.52,3851.52,PAID,2024-09-04,2024-09-04
ab02fc10-ff6f-4608-9dd9-14020e86dcb3,INV-2024-0421,71fbcd37-db0e-4b6c-b4f4-d8346ffeb8b8,2566205d-339c-4157-a1f7-c907482ec0a3,2024-09-04,2024-09-19,1613.09,0,145.18,145.18,0,0,290.36,1903.45,1903.45,PAID,2024-09-04,2024-09-04
2109e387-bcb9-4a48-be51-a83f2e88d8a8,INV-2024-0422,42c79a60-c398-4f75-9c3e-9cb1f95ea8c8,524e5021-ef84-4ef8-8dd2-373b17b61207,2024-09-04,2024-09-11,3456.0,0,311.04,311.04,0,0,622.08,4078.08,4078.08,PAID,2024-09-04,2024-09-04
d8779ecc-9b99-4efe-9829-9e544f44b40e,INV-2024-0423,309c2df9-8fbc-4f5f-bca1-a8374f214c8d,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,2024-09-05,2024-09-20,2496.0,49.92,220.15,220.15,0,0,440.3,2886.38,2886.38,PAID,2024-09-05,2024-09-05
629b3137-3fa1-4eb9-8ee1-173fcf40277f,INV-2024-0424,299c1713-25d3-42df-bc85-62381e08d5ea,7178f55e-6bbc-4f51-8768-e2277e170ca5,2024-09-05,2024-09-20,798.75,15.98,70.45,70.45,0,0,140.9,923.68,923.68,PAID,2024-09-05,2024-09-05
1874bfd7-d922-4853-94fb-9f57c74e8e04,INV-2024-0425,7e35d369-112f-4558-8443-31387fd79efe,cbdda1a1-3a43-475c-a2f8-6dce82d99f2f,2024-09-05,2024-09-20,816.0,0,73.44,73.44,0,0,146.88,962.88,962.88,PAID,2024-09-05,2024-09-05
bbc868a2-ed76-46fe-8e67-1287a38ebaee,INV-2024-0426,c1a99a1e-4e9b-4505-ac99-888318cb265b,412af8cf-f49a-46c9-86fd-ee8fc3a1512e,2024-09-06,2024-09-21,863.37,0,77.7,77.7,0,0,155.4,1018.77,354.86,PARTIAL,2024-09-06,2024-09-06
d60e803c-f916-4775-8d3c-38764e24e69e,INV-2024-0427,5213ee4e-46eb-470f-97b8-7fd42824d19e,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,2024-09-06,2024-09-13,3301.69,0,297.15,297.15,0,0,594.3,3895.99,3895.99,PAID,2024-09-06,2024-09-06
d9389858-ddd1-4773-b5d5-8c1f8f4d07cd,INV-2024-0428,03474b51-2658-4f97-ab39-00c816316816,4260ce4c-5209-476c-afb1-655f9e02133d,2024-09-07,2024-09-22,4176.0,0,375.84,375.84,0,0,751.68,4927.68,4927.68,PAID,2024-09-07,2024-09-07
094701e3-904f-4c84-b678-f0ac8421293d,INV-2024-0429,ebab2ed8-e63d-4760-8422-69dea806bc8e,3ea93ee6-b253-4e80-95fc-b60b17ab090e,2024-09-08,2024-09-23,4224.0,0,380.16,380.16,0,0,760.32,4984.32,3451.91,PARTIAL,2024-09-08,2024-09-08
af167fa0-c695-4a3d-b95d-a413029eee3b,INV-2024-0430,234d90d1-0078-4495-97a8-3ab6ab9a13c0,d175149d-f407-43df-900f-8f974386b491,2024-09-09,2024-09-24,1507.96,0,135.72,135.72,0,0,271.44,1779.4,1779.4,PAID,2024-09-09,2024-09-09
95f0cd5d-e83d-4574-b706-5fe27a58bb7e,INV-2024-0431,927593e9-3d89-49e0-909e-eea380fcd801,7114cd1c-d765-471a-bbf0-5660d28756dc,2024-09-09,2024-09-24,3408.0,0,306.72,306.72,0,0,613.44,4021.44,4021.44,PAID,2024-09-09,2024-09-09
7357fc0d-2ec5-4835-a38c-81141d4156b4,INV-2024-0432,39e124d5-b6b1-4910-b746-375b366b67a5,2cb90ac4-4648-4431-9037-ad47b22ad864,2024-09-09,2024-09-16,6331.33,0,569.82,569.82,0,0,1139.64,7470.97,7470.97,PAID,2024-09-09,2024-09-09
d4b80514-56a1-4c37-b845-e5067f5bc16e,INV-2024-0433,18911675-34a1-44b6-b9f5-51e8cf266447,2505c043-13e5-425f-a34f-ad854ef43c6b,2024-09-10,2024-09-25,2592.0,51.84,228.61,228.61,0,0,457.22,2997.38,2997.38,PAID,2024-09-10,2024-09-10
726e6893-648e-446e-bd78-bd77ed45892c,INV-2024-0434,b68ad2a0-fee2-4043-9257-b695e90537d7,34d40fdb-61b7-4fcd-8fd7-b6266b662296,2024-09-10,2024-09-25,3333.13,0,299.98,299.98,0,0,599.96,3933.09,3933.09,PAID,2024-09-10,2024-09-10
b6db48fd-6dfc-4d21-88e8-4150f8cd960d,INV-2024-0435,1750fdbc-ce2e-42d0-a49e-5703db909868,5881aaf5-037c-4728-9071-8b104e5413dc,2024-09-10,2024-09-17,3399.07,0,305.92,305.92,0,0,611.84,4010.91,4010.91,PAID,2024-09-10,2024-09-10
0fe2a113-c30c-454a-a0ef-201f0f31b62c,INV-2024-0436,a19c033d-3845-427d-84b5-a2811df97283,afefc15d-6186-4e28-b665-0c08ecf4a9ab,2024-09-11,2024-09-26,2592.0,0,233.28,233.28,0,0,466.56,3058.56,3058.56,PAID,2024-09-11,2024-09-11
5e0071cf-4a4f-4439-80f6-30423a57fc93,INV-2024-0437,0df76911-cc11-4d9e-a675-1965b5ee994f,6768cbbe-636f-40da-9bdd-6bfbbfd44019,2024-09-11,2024-09-18,3408.0,0,306.72,306.72,0,0,613.44,4021.44,4021.44,PAID,2024-09-11,2024-09-11
f906fdd9-0151-4cb0-b929-0d0372fe7a02,INV-2024-0438,cf511b57-b3a8-48b8-9fcb-cd0b9cb8700a,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,2024-09-11,2024-09-26,5856.0,0,527.04,527.04,0,0,1054.08,6910.08,6910.08,PAID,2024-09-11,2024-09-11
32d3bd22-000d-4ea6-a62b-8f1e9acfacfa,INV-2024-0439,2c715e9f-fdbe-46c2-b481-793a7d69579f,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,2024-09-12,2024-09-19,4704.0,0,423.36,423.36,0,0,846.72,5550.72,5550.72,PAID,2024-09-12,2024-09-12
4212555e-e325-425a-8c23-c760fa418681,INV-2024-0440,9b180d1f-81eb-45f8-bc8b-1eccb41a2240,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,2024-09-12,2024-09-27,8547.09,0,769.24,769.24,0,0,1538.48,10085.57,6191.85,PARTIAL,2024-09-12,2024-09-12
02506519-5856-4f76-9351-e095c221d873,INV-2024-0441,9b7d7801-0a4a-4886-b3e4-48ffc5e27976,d175149d-f407-43df-900f-8f974386b491,2024-09-12,2024-09-27,5904.0,0,531.36,531.36,0,0,1062.72,6966.72,6966.72,PAID,2024-09-12,2024-09-12
15b26aa0-47b0-40cc-9bbb-848078b99430,INV-2024-0442,cf86a48c-f122-400a-8a01-c5a175143e42,5881aaf5-037c-4728-9071-8b104e5413dc,2024-09-13,2024-09-20,6720.0,0,604.8,604.8,0,0,1209.6,7929.6,4716.72,PARTIAL,2024-09-13,2024-09-13
cab8e4ed-a52a-4eb4-8061-c92a91785a6b,INV-2024-0443,a793fd37-5e1c-4a08-a8e7-60b7cf4c064a,d57aa585-6d50-45b9-b7c3-5ddc5266ff65,2024-09-13,2024-09-28,1728.0,0,155.52,155.52,0,0,311.04,2039.04,2039.04,PAID,2024-09-13,2024-09-13
70c02513-ca1e-4297-ae7a-9e9cfba623a0,INV-2024-0444,fd294bf7-77fb-4842-aa52-60899b681a1c,9198bfa1-1b5b-4a67-a310-ac2db2875058,2024-09-14,2024-09-21,6718.06,0,604.63,604.63,0,0,1209.26,7927.32,7927.32,PAID,2024-09-14,2024-09-14
d4d65667-2844-49bd-8353-8f4e39297e28,INV-2024-0445,0b8ac0fe-4919-446e-902c-d2be0a1cc274,76fd9001-d837-4dd4-9c5d-fae3eabe879a,2024-09-14,2024-09-29,3401.66,0,306.15,306.15,0,0,612.3,4013.96,4013.96,PAID,2024-09-14,2024-09-14
842a8bb4-be18-42ec-833a-c3f572f07ee4,INV-2024-0446,8a7c9197-3e38-4909-8769-6c4c7b03109d,76fd9001-d837-4dd4-9c5d-fae3eabe879a,2024-09-15,2024-09-22,1654.18,0,148.88,148.88,0,0,297.76,1951.94,1951.94,PAID,2024-09-15,2024-09-15
49b05c59-0a4f-4017-af61-66a6577c5b29,INV-2024-0447,30f212a3-f4b6-4bf6-aae4-898a13fba4c0,493470d1-7f49-4d7f-88c7-30d85187f126,2024-09-16,2024-10-01,6549.65,0,589.47,589.47,0,0,1178.94,7728.59,7728.59,PAID,2024-09-16,2024-09-16
ba91ecca-060c-407a-a67f-b2b13f52ba75,INV-2024-0448,72e27217-4920-4c41-a34f-95c5ebc6a32c,7114cd1c-d765-471a-bbf0-5660d28756dc,2024-09-16,2024-10-01,2399.28,0,215.94,215.94,0,0,431.88,2831.16,2831.16,PAID,2024-09-16,2024-09-16
b3888d92-9a9b-4812-8e13-7163b0372849,INV-2024-0449,5ed3a526-64da-4bdb-adbe-adfa753634a9,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,2024-09-16,2024-10-01,4224.0,0,380.16,380.16,0,0,760.32,4984.32,4984.32,PAID,2024-09-16,2024-09-16
ffd2b623-0cba-4cbf-92be-6995ea9e493c,INV-2024-0450,e71079b7-11d5-4550-a62e-0bf96df5f28f,aa142594-8770-46cb-bf05-77eb4736c7e4,2024-09-17,2024-09-24,864.0,0,77.76,77.76,0,0,155.52,1019.52,1019.52,PAID,2024-09-17,2024-09-17
ff6a0169-2193-4aa7-84ed-c8f24e62a6a1,INV-2024-0451,ae736536-266a-493e-96b1-fb4e9b8824a6,524e5021-ef84-4ef8-8dd2-373b17b61207,2024-09-17,2024-09-24,5760.0,115.2,508.03,508.03,0,0,1016.06,6660.86,6660.86,PAID,2024-09-17,2024-09-17
4daf56e1-8a74-4c4f-b78f-396c928a424a,INV-2024-0452,ea82d9f0-4a97-4408-b08c-4256bde85b1d,2cb90ac4-4648-4431-9037-ad47b22ad864,2024-09-17,2024-09-24,5706.23,0,513.56,513.56,0,0,1027.12,6733.35,6733.35,PAID,2024-09-17,2024-09-17
3bbb547b-b917-4eee-960b-4f60aeacf881,INV-2024-0453,4344b485-aff5-48e2-bc62-1b488035d25b,f3add840-d8ad-457e-a501-c460549a2a61,2024-09-17,2024-10-02,2592.0,0,233.28,233.28,0,0,466.56,3058.56,1722.61,PARTIAL,2024-09-17,2024-09-17
5b0fadd9-f2ab-4318-b6cb-261d081be782,INV-2024-0454,720460a9-4109-4ed7-9f2a-b6b64d92a6fc,de4699bf-d9e7-45b9-9875-43405fdc2981,2024-09-18,2024-09-25,816.0,0,73.44,73.44,0,0,146.88,962.88,962.88,PAID,2024-09-18,2024-09-18
0f2b1a3d-6d7e-4431-b837-f375afaa2249,INV-2024-0455,f2434945-bc00-4e7e-a455-5314be4d219d,7865188e-8b7d-491c-90b0-ffdd5d703d52,2024-09-18,2024-10-03,2448.0,0,220.32,220.32,0,0,440.64,2888.64,1544.1,PARTIAL,2024-09-18,2024-09-18
77ceebdb-0ebd-430b-9aa8-2b9af49ab622,INV-2024-0456,8b215276-8dd4-4d96-924b-018f50462917,3021fc48-2b92-41d2-ae1b-1fdcd120a039,2024-09-18,2024-10-03,3224.39,0,290.2,290.2,0,0,580.4,3804.79,1650.26,PARTIAL,2024-09-18,2024-09-18
0a3fa968-b9b7-4d45-9d44-258d963b3e4c,INV-2024-0457,e2fc2399-f2fd-4a6b-b026-cd7a3ec61bfd,76fd9001-d837-4dd4-9c5d-fae3eabe879a,2024-09-19,2024-10-04,5040.0,0,453.6,453.6,0,0,907.2,5947.2,5947.2,PAID,2024-09-19,2024-09-19
16fe3711-d74e-4400-a40a-8de842de3420,INV-2024-0458,0d261b23-0c31-4e76-abb4-f4d4af819803,e239d371-6d2f-47bc-98f7-f79cfbbfb521,2024-09-19,2024-10-04,3286.19,0,295.76,295.76,0,0,591.52,3877.71,3877.71,PAID,2024-09-19,2024-09-19
f9d37635-0918-40e5-9cd5-837eea4b54ab,INV-2024-0459,92851116-179b-4108-b440-6aae0bc78f3c,f3add840-d8ad-457e-a501-c460549a2a61,2024-09-19,2024-09-26,1632.0,0,146.88,146.88,0,0,293.76,1925.76,1292.02,PARTIAL,2024-09-19,2024-09-19
5ca36bf7-1c45-44e4-8a8f-6aaa99503752,INV-2024-0460,1efdb834-fd7f-4109-83b7-904b8f99e7d1,256796f6-3eaf-4043-91bf-faa41d78325a,2024-09-20,2024-10-05,816.0,0,73.44,73.44,0,0,146.88,962.88,962.88,PAID,2024-09-20,2024-09-20
8f22e403-c810-4dcd-85c3-94a1517b60fa,INV-2024-0461,8ceb13cf-2d64-4c48-b06e-b78916eb78f8,8964dfde-f9d0-4250-91ce-6b245cb1ce68,2024-09-20,2024-10-05,2448.0,0,220.32,220.32,0,0,440.64,2888.64,1867.89,PARTIAL,2024-09-20,2024-09-20
c327efef-5076-4522-a36e-8cf2362aa50c,INV-2024-0462,1eebdedd-79bc-4851-a28b-7569ff939660,4260ce4c-5209-476c-afb1-655f9e02133d,2024-09-20,2024-10-05,3264.0,0,293.76,293.76,0,0,587.52,3851.52,1286.44,PARTIAL,2024-09-20,2024-09-20
735fd4e1-0f3e-4421-a135-87d0c83d3de7,INV-2024-0463,a4a90719-1be8-47bc-86cc-833286837433,d175149d-f407-43df-900f-8f974386b491,2024-09-21,2024-10-06,2592.0,0,233.28,233.28,0,0,466.56,3058.56,1564.45,PARTIAL,2024-09-21,2024-09-21
d3ff64ef-e7b0-4c4a-873c-ab692d911fbf,INV-2024-0464,c1406a52-430c-4e76-96cf-09fbbcadc9c0,2566205d-339c-4157-a1f7-c907482ec0a3,2024-09-21,2024-09-28,5763.91,115.28,508.38,508.38,0,0,1016.76,6665.39,3374.99,PARTIAL,2024-09-21,2024-09-21
1250596d-16c0-40a5-9f54-21e6af15f643,INV-2024-0465,978d7834-d74b-4ea9-8faf-bdb801656c7c,3021fc48-2b92-41d2-ae1b-1fdcd120a039,2024-09-23,2024-09-30,816.0,16.32,71.97,71.97,0,0,143.94,943.62,943.62,PAID,2024-09-23,2024-09-23
bf246144-c189-48eb-9f0a-609994c93189,INV-2024-0466,fe336747-88e8-4b27-b6a8-e184a5e8e3bd,412af8cf-f49a-46c9-86fd-ee8fc3a1512e,2024-09-23,2024-09-30,835.1,0,75.16,75.16,0,0,150.32,985.42,985.42,PAID,2024-09-23,2024-09-23
63f0c1f7-09f6-45b4-8629-28ce5b0f3ada,INV-2024-0467,4c5000ab-1700-41f7-8376-02718babf921,524e5021-ef84-4ef8-8dd2-373b17b61207,2024-09-23,2024-10-08,3408.0,0,306.72,306.72,0,0,613.44,4021.44,2617.82,PARTIAL,2024-09-23,2024-09-23
78df7002-53fb-40cc-8a3f-4c42998f2fc1,INV-2024-0468,f5dcdc31-417f-46c4-8ecf-ccf555bb92ea,524e5021-ef84-4ef8-8dd2-373b17b61207,2024-09-24,2024-10-01,3456.0,0,311.04,311.04,0,0,622.08,4078.08,4078.08,PAID,2024-09-24,2024-09-24
8f8234aa-51d3-4916-bfe8-24f8f7290b43,INV-2024-0469,d9c3e75d-4bb3-4e15-8437-e4299fea0d64,3ea93ee6-b253-4e80-95fc-b60b17ab090e,2024-09-24,2024-10-01,3348.28,0,301.35,301.35,0,0,602.7,3950.98,3950.98,PAID,2024-09-24,2024-09-24
96bd1d84-3def-40fc-839f-77fb5a8da1ed,INV-2024-0470,cd9455ae-ffe5-4374-b843-e93f8af6691c,68f1b083-a966-45d7-9568-8fe0199280cf,2024-09-24,2024-10-01,2448.0,0,220.32,220.32,0,0,440.64,2888.64,2888.64,PAID,2024-09-24,2024-09-24
9c3d7ec4-923d-4018-90e9-fa51090890b1,INV-2024-0471,d4f2162c-37c4-4a10-a17c-5d4f8ccd92a9,f3add840-d8ad-457e-a501-c460549a2a61,2024-09-24,2024-10-09,3264.0,65.28,287.88,287.88,0,0,575.76,3774.48,3774.48,PAID,2024-09-24,2024-09-24
354b30b0-1edd-4b11-9357-e8c9258d9afc,INV-2024-0472,a9808f5e-463c-4332-9da8-5c55b3a60109,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,2024-09-25,2024-10-10,816.0,0,73.44,73.44,0,0,146.88,962.88,962.88,PAID,2024-09-25,2024-09-25
0cffb211-1277-4b87-880c-39c113f1e820,INV-2024-0473,e595b0f9-483b-4b6a-b033-f235cf63934c,3a111a3b-2224-4624-9b80-d7ecddb28395,2024-09-26,2024-10-03,1728.0,34.56,152.41,152.41,0,0,304.82,1998.26,1998.26,PAID,2024-09-26,2024-09-26
92333780-7d5f-4a57-8933-4988f3b14786,INV-2024-0474,bbbf38dc-40de-4798-89c6-173d4d684a0c,aa142594-8770-46cb-bf05-77eb4736c7e4,2024-09-26,2024-10-11,3264.0,0,293.76,293.76,0,0,587.52,3851.52,3851.52,PAID,2024-09-26,2024-09-26
56aa87af-c520-40a0-8123-af6a2bbbab12,INV-2024-0475,8ed79b72-fec2-46ec-bdf8-eb6778dcfafa,8964dfde-f9d0-4250-91ce-6b245cb1ce68,2024-09-26,2024-10-11,1642.64,0,147.84,147.84,0,0,295.68,1938.32,1159.64,PARTIAL,2024-09-26,2024-09-26
b0b56550-cfb2-4415-80f0-f10d4d7d2c84,INV-2024-0476,323bf3b3-e57c-40b0-901b-52a323ccb9ea,2505c043-13e5-425f-a34f-ad854ef43c6b,2024-09-27,2024-10-12,1632.0,0,146.88,146.88,0,0,293.76,1925.76,1925.76,PAID,2024-09-27,2024-09-27
1dc4f952-3eec-4aeb-b817-2713962530d7,INV-2024-0477,5ad5e309-4fe8-4bd2-bc66-0a610812d76b,3a111a3b-2224-4624-9b80-d7ecddb28395,2024-09-27,2024-10-04,3168.0,0,285.12,285.12,0,0,570.24,3738.24,2205.05,PARTIAL,2024-09-27,2024-09-27
8121dea0-6ab3-4ad3-a91c-4c90354161da,INV-2024-0478,27666a06-1f97-4e54-b33c-84328d2069cf,9198bfa1-1b5b-4a67-a310-ac2db2875058,2024-09-28,2024-10-05,3323.26,0,299.09,299.09,0,0,598.18,3921.44,3921.44,PAID,2024-09-28,2024-09-28
0f99342b-deec-45b1-8219-ad195a6aab21,INV-2024-0479,185153e1-90c4-406e-a636-df6ba14c3bd8,a1165b38-7316-4cb3-85a9-b3308a230b7c,2024-09-28,2024-10-05,3456.0,69.12,304.82,304.82,0,0,609.64,3996.52,3996.52,PAID,2024-09-28,2024-09-28
ea53aa1a-1e58-44e2-9681-57e217077094,INV-2024-0480,ad50e782-8f34-4ccf-b325-c9e5f8704c60,3021fc48-2b92-41d2-ae1b-1fdcd120a039,2024-09-29,2024-10-06,3323.12,0,299.08,299.08,0,0,598.16,3921.28,3921.28,PAID,2024-09-29,2024-09-29
d795f547-9c10-4ee6-878f-33cc25a99e7d,INV-2024-0481,ea6d484b-ac38-4a50-a88d-79374eff3c52,76fd9001-d837-4dd4-9c5d-fae3eabe879a,2024-09-30,2024-10-07,3312.0,66.24,292.12,292.12,0,0,584.24,3830.0,3830.0,PAID,2024-09-30,2024-09-30
138f7491-a95b-4581-9d4b-f829aff87773,INV-2024-0482,3f80c8e4-d7e6-4598-800e-f45979631056,cbdda1a1-3a43-475c-a2f8-6dce82d99f2f,2024-09-30,2024-10-07,1728.0,0,155.52,155.52,0,0,311.04,2039.04,1035.07,PARTIAL,2024-09-30,2024-09-30
08f38416-989b-4746-bc17-8616ac26dca2,INV-2024-0483,75038bc9-dbd3-4845-be8a-fdbd980773aa,4260ce4c-5209-476c-afb1-655f9e02133d,2024-09-30,2024-10-07,3456.0,0,311.04,311.04,0,0,622.08,4078.08,1406.47,PARTIAL,2024-09-30,2024-09-30
8ff33fe5-d8fe-4e13-b38c-6e39e1648bdb,INV-2024-0484,96db103d-05a7-4e48-95e9-ec7626fe1468,f3add840-d8ad-457e-a501-c460549a2a61,2024-10-01,2024-10-16,1632.0,0,146.88,146.88,0,0,293.76,1925.76,1925.76,PAID,2024-10-01,2024-10-01
f4e3fd6e-9041-4ca6-bf3e-7244525d6813,INV-2024-0485,07488f7b-c5d3-4652-9db2-643760c3ed5a,de4699bf-d9e7-45b9-9875-43405fdc2981,2024-10-01,2024-10-08,3408.0,0,306.72,306.72,0,0,613.44,4021.44,4021.44,PAID,2024-10-01,2024-10-01
703e1502-288a-45a3-a776-1c7698844cb3,INV-2024-0486,39ade378-4a27-4f1c-8b7e-192cf179da9d,7114cd1c-d765-471a-bbf0-5660d28756dc,2024-10-01,2024-10-16,4817.24,0,433.55,433.55,0,0,867.1,5684.34,5684.34,PAID,2024-10-01,2024-10-01
4da100cb-5f04-4c12-a010-51007e3a5471,INV-2024-0487,2a59e05c-c0ef-4f98-bf95-cc87b2a1586d,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,2024-10-02,2024-10-17,3264.0,65.28,287.88,287.88,0,0,575.76,3774.48,3774.48,PAID,2024-10-02,2024-10-02
e35c2268-b374-40b2-b139-cfa8b13ca551,INV-2024-0488,bf4a752d-8ed7-4e1a-907b-bb7bcd374361,afefc15d-6186-4e28-b665-0c08ecf4a9ab,2024-10-02,2024-10-09,816.0,0,73.44,73.44,0,0,146.88,962.88,962.88,PAID,2024-10-02,2024-10-02
b47fb9e7-6c39-44d8-baae-73f3cb505af2,INV-2024-0489,e3c986b6-977b-46da-8a38-c811ca0ff21c,524e5021-ef84-4ef8-8dd2-373b17b61207,2024-10-02,2024-10-09,5088.0,0,457.92,457.92,0,0,915.84,6003.84,6003.84,PAID,2024-10-02,2024-10-02
d605c20f-b7e5-4b7b-a5fa-aba63bfb5fe6,INV-2024-0490,b0767c90-c0ff-4914-8a5e-96d7a7256839,3ea93ee6-b253-4e80-95fc-b60b17ab090e,2024-10-02,2024-10-17,1728.0,0,155.52,155.52,0,0,311.04,2039.04,2039.04,PAID,2024-10-02,2024-10-02
cf0ea318-5f75-436b-b89b-beab1de805a0,INV-2024-0491,c0200645-1c08-4eaf-a286-bc963cbb0c9a,115804b5-d9c6-401e-a450-d16354ecaf2d,2024-10-02,2024-10-09,864.0,17.28,76.2,76.2,0,0,152.4,999.12,612.16,PARTIAL,2024-10-02,2024-10-02
88e1e3ca-8003-4c23-a459-a32bbe0450d3,INV-2024-0492,3d27b536-1654-4cc8-80bf-dae6dbaa0400,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,2024-10-03,2024-10-10,4128.0,0,371.52,371.52,0,0,743.04,4871.04,1780.97,PARTIAL,2024-10-03,2024-10-03
e9f93240-8000-4b17-b47b-1abe906f3680,INV-2024-0493,a47428b1-781b-4a0c-91c5-a4c209d99632,34d40fdb-61b7-4fcd-8fd7-b6266b662296,2024-10-03,2024-10-18,4829.83,0,434.68,434.68,0,0,869.36,5699.19,2846.32,PARTIAL,2024-10-03,2024-10-03
