payment_id,payment_number,dealer_id,invoice_id,amount,payment_date,payment_mode,reference_number,bank_name,collected_by,visit_id,status,notes,created_at,updated_at
abfb0e63-39b1-40e3-ba02-6b039a652618,PAY-2024-0492,0065fc9e-691f-412d-a732-28b741dbb336,fb03309c-4f29-4de7-95af-75517190705d,1087.28,2024-12-03,NEFT,TXN412282,Bank of Baroda,,,COMPLETED,,2024-12-03,2024-12-03
e0939300-2829-442d-9496-e3a0cbe517ee,PAY-2025-0493,7114cd1c-d765-471a-bbf0-5660d28756dc,656b1d5a-dfe0-4319-9f10-81cad9979c6d,3794.88,2025-02-07,UPI,TXN143267,,,,COMPLETED,,2025-02-07,2025-02-07
010d5be8-c331-421d-89bb-bc6b29a5cf66,PAY-2025-0494,76fd9001-d837-4dd4-9c5d-fae3eabe879a,59fa31cd-2e6c-44bb-994d-05c54c4c325a,1014.18,2025-01-14,NEFT,TXN621009,Axis Bank,,,COMPLETED,,2025-01-14,2025-01-14
a68d04df-0a2a-49ab-9a10-978f7bd1c4b9,PAY-2024-0495,8964dfde-f9d0-4250-91ce-6b245cb1ce68,ae2a2dab-4f40-44b5-93f8-7257bf2e0eb5,3996.52,2024-10-26,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-10-26,2024-10-26
7923280e-de90-4992-a633-90282012bdcf,PAY-2024-0496,2505c043-13e5-425f-a34f-ad854ef43c6b,e35c4bbc-9e28-49b8-a684-de222b7e01a4,11554.56,2024-04-19,NEFT,TXN688630,Punjab National Bank,,,COMPLETED,,2024-04-19,2024-04-19
d426ba3c-f949-4b62-9a8a-e1e970bccc53,PAY-2024-0497,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,354b30b0-1edd-4b11-9357-e8c9258d9afc,962.88,2024-09-29,UPI,TXN223237,,,,COMPLETED,,2024-09-29,2024-09-29
0752e095-1193-49e1-ab68-146f05dab988,PAY-2024-0498,68f1b083-a966-45d7-9568-8fe0199280cf,d17238d8-f852-4724-8859-cc4908568de9,2888.64,2024-11-21,UPI,TXN876936,,,,COMPLETED,,2024-11-21,2024-11-21
45a23ea1-e4cc-4d23-9456-34429f3e0757,PAY-2024-0499,7114cd1c-d765-471a-bbf0-5660d28756dc,9ff78931-38b4-406d-af69-526fa4025e18,4940.14,2024-03-24,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-03-24,2024-03-24
fa9bbabd-0b9b-4650-8914-ca756989601d,PAY-2024-0500,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,a9713e3f-00a9-439b-ae11-6e5fde437805,2997.38,2024-06-20,CHEQUE,TXN302687,ICICI Bank,,,COMPLETED,,2024-06-20,2024-06-20
d31326c7-9564-4100-b3bf-17d2b6049f3e,PAY-2024-0501,524e5021-ef84-4ef8-8dd2-373b17b61207,08ad907c-f240-4afb-ac9e-482b5e6e7fc3,6910.08,2024-07-06,CHEQUE,TXN540867,Yes Bank,,,COMPLETED,,2024-07-06,2024-07-06
df847b72-ed74-4649-88b5-5949b238fc63,PAY-2024-0502,a1165b38-7316-4cb3-85a9-b3308a230b7c,399f1c59-68b3-4296-95b0-bf27b59e824b,4078.08,2024-06-22,UPI,TXN671778,,,,COMPLETED,,2024-06-22,2024-06-22
14e67545-1623-46be-8a38-b3a455bca46a,PAY-2024-0503,2505c043-13e5-425f-a34f-ad854ef43c6b,bd54e507-bea4-413b-9caa-3748de35275d,3058.56,2024-07-02,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-07-02,2024-07-02
6482c600-aed1-4b7a-991a-7774d1d1cd7a,PAY-2024-0504,3ea93ee6-b253-4e80-95fc-b60b17ab090e,d4032b61-1ab8-4cc9-9c3b-c0bee7a27798,1019.52,2024-10-28,UPI,TXN677046,,,,COMPLETED,,2024-10-28,2024-10-28
d3b8a56d-e9ab-45d6-a001-1f9323da3aeb,PAY-2025-0505,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,0c50617f-734b-4d8a-860d-091a6a2fe615,1975.99,2025-01-27,UPI,TXN764346,,,,COMPLETED,,2025-01-27,2025-01-27
5f047b3d-8abe-437b-b53b-1e4acca63f6d,PAY-2024-0506,493470d1-7f49-4d7f-88c7-30d85187f126,2e09ecd4-b3d0-4548-848b-1aab7506fa62,3001.92,2024-05-11,UPI,TXN809620,,,,COMPLETED,,2024-05-11,2024-05-11
3858febb-7b8e-4203-b234-46d43ce71d35,PAY-2024-0507,34d40fdb-61b7-4fcd-8fd7-b6266b662296,04b2ade8-80d8-4cf0-ad2c-387d3d3f5f92,3964.8,2024-11-21,NEFT,TXN484498,HDFC Bank,,,COMPLETED,,2024-11-21,2024-11-21
f1a8df57-352f-41ac-b70d-1b8e24e09f46,PAY-2024-0508,afefc15d-6186-4e28-b665-0c08ecf4a9ab,28457452-977f-4a29-b303-d2416559ebec,2036.03,2024-06-03,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-06-03,2024-06-03
6cf5dc74-fa24-4359-9d3e-2fb63c051524,PAY-2024-0509,34d40fdb-61b7-4fcd-8fd7-b6266b662296,c2b7ee8d-ce66-4f7b-a3f9-58b8101c612e,3027.51,2024-05-12,NEFT,TXN746889,Axis Bank,,,COMPLETED,,2024-05-12,2024-05-12
837aadc6-5bc8-47b0-8907-21f4baf08827,PAY-2024-0510,34d40fdb-61b7-4fcd-8fd7-b6266b662296,c2b7ee8d-ce66-4f7b-a3f9-58b8101c612e,0.0,2024-05-13,UPI,TXN614362,,,,PENDING,,2024-05-13,2024-05-13
18904cc9-440b-4714-b024-572a7befc289,PAY-2024-0511,3ea93ee6-b253-4e80-95fc-b60b17ab090e,ecff06b6-93f5-4020-9bd6-1fc2e877e5e7,5591.1,2024-03-18,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-03-18,2024-03-18
b121317d-d8c3-4d53-b6c4-6867758b45e4,PAY-2024-0512,68f1b083-a966-45d7-9568-8fe0199280cf,beb35250-f4aa-46a7-ba1b-e50a256c771b,4801.92,2024-05-15,CHEQUE,TXN171260,Bank of Baroda,,,COMPLETED,,2024-05-15,2024-05-15
dfd22ef4-d1dd-4df3-89e7-5bfd2606a9b2,PAY-2024-0513,68f1b083-a966-45d7-9568-8fe0199280cf,438db39d-df5c-4f37-997e-2058754d6506,5720.64,2024-11-30,UPI,TXN566559,,,,COMPLETED,,2024-11-30,2024-11-30
c4510cc5-3c16-4f44-a93e-ecd297293f33,PAY-2024-0514,766f55c6-bd8d-414d-b481-b315180fd94a,2565a0e0-d446-4537-bd81-26d0eeb1f064,2997.38,2024-04-16,UPI,TXN856086,,,,COMPLETED,,2024-04-16,2024-04-16
dd4da6f5-1475-4c57-a0ca-fe0b6b14491a,PAY-2024-0515,a1165b38-7316-4cb3-85a9-b3308a230b7c,c873d7d5-71a9-4a84-8267-46b73da25cf3,1952.12,2024-07-21,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-07-21,2024-07-21
1b79d987-e239-4224-855d-11b57aa33261,PAY-2024-0516,dc84c823-845e-4588-859b-49a7e3d43b3c,41a5a6dd-bd24-433c-a38f-8c9e25785308,3058.56,2024-12-30,UPI,TXN696140,,,,COMPLETED,,2024-12-30,2024-12-30
2b4bdda7-7efe-4866-b86b-ec4fcb5aac1b,PAY-2024-0517,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,d60e803c-f916-4775-8d3c-38764e24e69e,3895.99,2024-09-15,UPI,TXN630072,,,,COMPLETED,,2024-09-15,2024-09-15
166192f3-75f7-445f-a44d-9b485c1edc40,PAY-2024-0518,76fd9001-d837-4dd4-9c5d-fae3eabe879a,4a23bdb9-c17f-4f13-bfaf-8f9852b2945a,6796.8,2024-05-17,NEFT,TXN865907,ICICI Bank,,,COMPLETED,,2024-05-17,2024-05-17
2ca6e2e8-cab4-45f6-97ae-698f2242f08c,PAY-2024-0519,76fd9001-d837-4dd4-9c5d-fae3eabe879a,4a23bdb9-c17f-4f13-bfaf-8f9852b2945a,0.0,2024-05-17,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-05-17,2024-05-17
cd07d7f3-02de-4abb-9a6a-dc32ac555c99,PAY-2024-0520,3ea93ee6-b253-4e80-95fc-b60b17ab090e,50652a53-627f-47fa-a0c1-0910a18711ff,2832.0,2024-03-30,NEFT,TXN524935,Punjab National Bank,,,COMPLETED,,2024-03-30,2024-03-30
24dcc1db-6a1a-47a4-858a-301e0c252a6d,PAY-2024-0521,3ea93ee6-b253-4e80-95fc-b60b17ab090e,50652a53-627f-47fa-a0c1-0910a18711ff,0.0,2024-03-29,UPI,TXN524350,,,,COMPLETED,,2024-03-29,2024-03-29
15d42fbf-1d04-4ac3-b411-227f02cbd225,PAY-2024-0522,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,1df3a9c6-fed4-424a-ac41-242f81dcbf5e,4078.08,2024-05-31,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-05-31,2024-05-31
5a396616-c09a-490e-beb7-f95bf933dbb1,PAY-2024-0523,115804b5-d9c6-401e-a450-d16354ecaf2d,aafb9fd7-6c2f-4cfa-a7ea-d5ec015968a5,5475.35,2024-11-19,UPI,TXN231446,,,,COMPLETED,,2024-11-19,2024-11-19
69475bbb-12ca-4bdb-8f67-e3c0f3676fa3,PAY-2024-0524,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,46bd06ee-024b-4874-b932-345c55accbfe,5040.96,2024-07-08,UPI,TXN867435,,,,COMPLETED,,2024-07-08,2024-07-08
3cd17c4d-72e1-438c-b9a4-4de64b456dcd,PAY-2024-0525,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,46bd06ee-024b-4874-b932-345c55accbfe,0.0,2024-07-03,NEFT,TXN770041,Bank of Baroda,,,COMPLETED,,2024-07-03,2024-07-03
1acac96c-eb48-464b-bfa9-5551bfaf9515,PAY-2024-0526,3ea93ee6-b253-4e80-95fc-b60b17ab090e,4663dc73-c931-4c4f-8496-cfc79d48e585,5333.42,2024-05-16,NEFT,TXN207462,Yes Bank,,,COMPLETED,,2024-05-16,2024-05-16
8200f441-4fd1-4640-8454-1ca984c9be98,PAY-2024-0527,524e5021-ef84-4ef8-8dd2-373b17b61207,b47fb9e7-6c39-44d8-baae-73f3cb505af2,6003.84,2024-10-10,UPI,TXN743912,,,,COMPLETED,,2024-10-10,2024-10-10
1ddb0849-c72e-4ae4-a083-39f920e372e1,PAY-2024-0528,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,16840f76-e18e-44f2-bc0b-95c733bac672,1406.35,2024-11-12,NEFT,TXN451035,Axis Bank,,,COMPLETED,,2024-11-12,2024-11-12
dbe868f6-0199-4472-b6bb-5ebbe5162d52,PAY-2024-0529,b2ef95e6-8719-44a0-917a-1043a02ce2b0,63cb6167-0487-47cb-abb4-e1c130239166,2039.04,2024-10-25,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-10-25,2024-10-25
fcaab659-d9a5-47a9-8037-412c253c98db,PAY-2025-0530,3021fc48-2b92-41d2-ae1b-1fdcd120a039,166baea9-b7bd-4e6f-b806-cf071fe6b5ee,2888.64,2025-02-04,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2025-02-04,2025-02-04
0f313261-8bc2-4ace-9014-214c03dd1af4,PAY-2025-0531,3021fc48-2b92-41d2-ae1b-1fdcd120a039,166baea9-b7bd-4e6f-b806-cf071fe6b5ee,0.0,2025-02-05,CHEQUE,TXN305160,Axis Bank,,,COMPLETED,,2025-02-05,2025-02-05
49244e9b-df12-4cc5-9fa6-a92cb221cb1c,PAY-2024-0532,afefc15d-6186-4e28-b665-0c08ecf4a9ab,0ce72abe-3b25-4409-9df4-4d535203fbc0,7929.6,2024-12-08,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-12-08,2024-12-08
30fc84c2-d884-495c-88ac-3c6bf723e3d8,PAY-2024-0533,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,1ae1d38b-3770-497e-9bd0-c65655229e7a,962.88,2024-10-22,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-10-22,2024-10-22
07fe75bb-3451-4303-b19c-b4593af0816a,PAY-2024-0534,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,105301a0-12e8-4070-ba77-2ed7f5900ba5,4927.68,2024-06-01,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-06-01,2024-06-01
8cd25b5a-6888-4726-905f-65a60e5b9480,PAY-2024-0535,256796f6-3eaf-4043-91bf-faa41d78325a,2a678b11-3bc9-4444-92de-1c2864a7eede,1761.64,2024-10-30,NEFT,TXN659493,Bank of Baroda,,,COMPLETED,,2024-10-30,2024-10-30
72b801e7-79f3-4029-8ae3-fec540306b3f,PAY-2024-0536,9198bfa1-1b5b-4a67-a310-ac2db2875058,638e171e-f6ab-4372-b85b-bb91d2842f8d,6620.06,2024-03-29,UPI,TXN817686,,,,COMPLETED,,2024-03-29,2024-03-29
1cbe0c53-ec64-40c8-a14d-34e110cf7278,PAY-2024-0537,9198bfa1-1b5b-4a67-a310-ac2db2875058,638e171e-f6ab-4372-b85b-bb91d2842f8d,0.0,2024-03-26,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-03-26,2024-03-26
8220e990-5511-48e7-9d1c-cd3fb526f7fe,PAY-2025-0538,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,bb61fd3a-6b0e-4d96-bbc3-18e8fcb9f03f,2873.85,2025-02-02,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2025-02-02,2025-02-02
6f7af0c9-2974-4d37-aa9b-00eeb60bf4ca,PAY-2024-0539,766f55c6-bd8d-414d-b481-b315180fd94a,b71c8db0-e510-444c-af2d-ee8b678a864a,5890.56,2024-10-13,UPI,TXN361059,,,,COMPLETED,,2024-10-13,2024-10-13
10f70586-0bcf-4b22-bbcd-6a8b590c7c86,PAY-2024-0540,766f55c6-bd8d-414d-b481-b315180fd94a,fdeba8f3-c656-4bfb-92f4-dd7a3421e472,4884.64,2024-03-18,UPI,TXN508989,,,,COMPLETED,,2024-03-18,2024-03-18
2b797588-c306-4060-98af-d5ef8222a524,PAY-2025-0541,0065fc9e-691f-412d-a732-28b741dbb336,3a28f132-ee9e-41b1-9529-59dc092c2d0c,4884.64,2025-02-05,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,PENDING,,2025-02-05,2025-02-05
ad551562-adff-49d6-94e9-b301ec13cf13,PAY-2024-0542,aa142594-8770-46cb-bf05-77eb4736c7e4,25e89917-0588-483a-b385-08fd6b85082b,2752.94,2024-11-17,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-11-17,2024-11-17
b45d93ea-4724-4ee8-9831-04b0825e9e66,PAY-2024-0543,aa142594-8770-46cb-bf05-77eb4736c7e4,25e89917-0588-483a-b385-08fd6b85082b,0.0,2024-11-09,UPI,TXN755495,,,,COMPLETED,,2024-11-09,2024-11-09
d498e208-ab49-4603-a459-375f816fbee2,PAY-2024-0544,aa142594-8770-46cb-bf05-77eb4736c7e4,25e0ccfa-dfe4-4779-b832-d08d9e53ec3d,2039.04,2024-10-21,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-10-21,2024-10-21
cd4705e7-9a4d-41c4-90d5-19ff265dfc90,PAY-2024-0545,aa142594-8770-46cb-bf05-77eb4736c7e4,25e0ccfa-dfe4-4779-b832-d08d9e53ec3d,0.0,2024-10-09,UPI,TXN498041,,,,COMPLETED,,2024-10-09,2024-10-09
8d802f72-24b4-4ba0-9056-87e16115411a,PAY-2024-0546,4260ce4c-5209-476c-afb1-655f9e02133d,a63ea6ad-2569-4d78-a41a-b983da041ffe,7929.6,2024-09-14,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-09-14,2024-09-14
d8e6202c-3197-4234-b842-8c4ebcb0899a,PAY-2024-0547,8964dfde-f9d0-4250-91ce-6b245cb1ce68,5a04f4d2-1441-4a11-adcd-e95043f2932c,1839.1,2024-12-31,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-12-31,2024-12-31
a397923c-675a-4275-aa3d-815dfbdfaca6,PAY-2024-0548,7114cd1c-d765-471a-bbf0-5660d28756dc,95f0cd5d-e83d-4574-b706-5fe27a58bb7e,4021.44,2024-09-17,UPI,TXN657756,,,,COMPLETED,,2024-09-17,2024-09-17
c6605ebd-c6fc-4993-9931-857536a94219,PAY-2024-0549,6768cbbe-636f-40da-9bdd-6bfbbfd44019,511434f4-3068-4ab9-b410-7a97d5dd08a3,1019.52,2024-08-17,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-08-17,2024-08-17
1d13500d-ab56-4bf2-952b-4c60b3b2aa02,PAY-2024-0550,6768cbbe-636f-40da-9bdd-6bfbbfd44019,511434f4-3068-4ab9-b410-7a97d5dd08a3,0.0,2024-08-16,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-08-16,2024-08-16
63bfed33-64a2-4796-a4ff-f9e3e1c0fa94,PAY-2024-0551,412af8cf-f49a-46c9-86fd-ee8fc3a1512e,0c7ba11e-050d-4eee-9420-27bcc4c0a51e,3996.52,2024-11-18,UPI,TXN281148,,,,COMPLETED,,2024-11-18,2024-11-18
c6335334-3d0e-4eba-9506-bd698e1a4de0,PAY-2024-0552,493470d1-7f49-4d7f-88c7-30d85187f126,602026f8-bcdd-405f-98fc-2b439856bd39,5947.2,2024-05-31,UPI,TXN146438,,,,COMPLETED,,2024-05-31,2024-05-31
6e41ab30-de97-43ee-adff-d825c56431ca,PAY-2025-0553,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,3ce703ce-f5e3-4c6d-9e72-3855d6caaf7b,1998.26,2025-01-01,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2025-01-01,2025-01-01
114a2c5b-4be7-4ac4-a53f-0115d359b5e9,PAY-2024-0554,256796f6-3eaf-4043-91bf-faa41d78325a,dd39dadd-85b3-4567-97c5-83613767b9a1,4078.08,2024-12-16,UPI,TXN245209,,,,COMPLETED,,2024-12-16,2024-12-16
9e56a65d-c044-405e-ac76-720daab33f38,PAY-2024-0555,7865188e-8b7d-491c-90b0-ffdd5d703d52,24d0877b-c41f-4aa3-9b46-e4f580dbf01d,2417.52,2024-05-23,UPI,TXN133605,,,,COMPLETED,,2024-05-23,2024-05-23
d566e3fe-88da-4412-8928-32a1ddcb788a,PAY-2024-0556,7865188e-8b7d-491c-90b0-ffdd5d703d52,24d0877b-c41f-4aa3-9b46-e4f580dbf01d,503.88,2024-05-31,UPI,TXN448034,,,,COMPLETED,,2024-05-31,2024-05-31
5b0dc0a1-c2e3-4789-ba08-52f5b99c4bdb,PAY-2024-0557,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,c13129ca-6b5e-40bf-8375-4fa48f69b3b0,1019.52,2024-09-03,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-09-03,2024-09-03
8acdc806-e27e-4248-a4c6-6d318b2667bd,PAY-2024-0558,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,9851b1b2-4693-4cd5-b6f6-b5454446f712,1925.76,2024-11-17,UPI,TXN744338,,,,COMPLETED,,2024-11-17,2024-11-17
827d003a-0143-4613-b6c9-ed5ac84549e8,PAY-2024-0559,e239d371-6d2f-47bc-98f7-f79cfbbfb521,65a5a247-e6e4-484b-a53c-49ca90830415,5538.23,2024-03-23,CHEQUE,TXN551843,State Bank of India,,,COMPLETED,,2024-03-23,2024-03-23
55875611-459e-49fe-a4bb-70ff7f6e9b65,PAY-2024-0560,8964dfde-f9d0-4250-91ce-6b245cb1ce68,65b8f463-233a-48ad-b0a2-464ad8fc11d7,3886.31,2024-11-23,UPI,TXN883245,,,,COMPLETED,,2024-11-23,2024-11-23
0c538b22-ab95-4516-baeb-a1cd60f8352e,PAY-2024-0561,cbdda1a1-3a43-475c-a2f8-6dce82d99f2f,e82be417-568e-4b69-9848-910c802af42d,3058.56,2024-08-28,CHEQUE,TXN657776,Bank of Baroda,,,COMPLETED,,2024-08-28,2024-08-28
6799e8f6-5be0-466f-be05-777dec3bc45f,PAY-2024-0562,d175149d-f407-43df-900f-8f974386b491,c6bfbfef-432d-4080-8b5c-f58a3e162735,7269.86,2024-08-05,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-08-05,2024-08-05
50fad891-3a44-41a1-8cd9-810bd7f529d5,PAY-2024-0563,766f55c6-bd8d-414d-b481-b315180fd94a,2a80e460-eeb0-4dc6-bf14-83b57b467f8e,923.99,2024-12-03,UPI,TXN796265,,,,COMPLETED,,2024-12-03,2024-12-03
cf26f207-4254-4041-9cd3-f979b09b1862,PAY-2024-0564,524e5021-ef84-4ef8-8dd2-373b17b61207,2109e387-bcb9-4a48-be51-a83f2e88d8a8,4078.08,2024-09-09,UPI,TXN555783,,,,COMPLETED,,2024-09-09,2024-09-09
13ced3dd-a60d-4f3e-b4f8-12ce45e69837,PAY-2024-0565,2cb90ac4-4648-4431-9037-ad47b22ad864,7357fc0d-2ec5-4835-a38c-81141d4156b4,7470.97,2024-09-10,UPI,TXN674600,,,,COMPLETED,,2024-09-10,2024-09-10
00c2a2b8-9ab1-4be9-8ee6-86382025d7f9,PAY-2024-0566,afefc15d-6186-4e28-b665-0c08ecf4a9ab,03d77687-cb89-43d2-b9c4-9b1a5d768def,2390.37,2024-06-13,NEFT,TXN391108,Axis Bank,,,COMPLETED,,2024-06-13,2024-06-13
b9dece75-230c-41d2-a1c4-ccf57e156a3c,PAY-2024-0567,f3add840-d8ad-457e-a501-c460549a2a61,1ae050c8-58f9-48a0-8e5d-1ad6d674e318,9232.32,2024-04-12,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-04-12,2024-04-12
328def84-5072-41d3-9580-e7d263867d3e,PAY-2024-0568,f3add840-d8ad-457e-a501-c460549a2a61,1ae050c8-58f9-48a0-8e5d-1ad6d674e318,0.0,2024-04-10,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-04-10,2024-04-10
58272f43-6975-44dd-8954-3bf91ec47751,PAY-2024-0569,3a111a3b-2224-4624-9b80-d7ecddb28395,70b75376-db78-44ca-b5f8-4d5380cc8bde,6907.84,2024-10-24,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-10-24,2024-10-24
a432f04d-eb57-46ca-aa52-2a6065811af4,PAY-2024-0570,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,3e84c37e-3b3c-4dfc-b702-3ce2dc260bc1,5547.06,2024-06-02,UPI,TXN380216,,,,COMPLETED,,2024-06-02,2024-06-02
44d91c2c-7d78-473c-b5f8-425cf9aeb993,PAY-2024-0571,f3add840-d8ad-457e-a501-c460549a2a61,f3e8cf3d-bd1a-4aaf-9794-0bfb1461bd01,2914.25,2024-06-03,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-06-03,2024-06-03
5f5d3724-5254-4ab8-ad94-195645e16647,PAY-2024-0572,5881aaf5-037c-4728-9071-8b104e5413dc,15cc9901-158e-4c0c-adaa-7206e35ddb3f,6456.96,2024-08-03,UPI,TXN749886,,,,COMPLETED,,2024-08-03,2024-08-03
402b5855-770c-471d-9752-6813b12c2719,PAY-2024-0573,5881aaf5-037c-4728-9071-8b104e5413dc,15cc9901-158e-4c0c-adaa-7206e35ddb3f,0.0,2024-08-09,UPI,TXN778981,,,,COMPLETED,,2024-08-09,2024-08-09
9b0cb47a-67b7-41fe-8daf-6726b212e1b5,PAY-2024-0574,9198bfa1-1b5b-4a67-a310-ac2db2875058,70c02513-ca1e-4297-ae7a-9e9cfba623a0,7927.32,2024-09-20,NEFT,TXN957858,Axis Bank,,,COMPLETED,,2024-09-20,2024-09-20
5e8c12c5-7a63-49e2-9e84-678c3fa941d1,PAY-2024-0575,524e5021-ef84-4ef8-8dd2-373b17b61207,5830f8f7-4458-43d0-a3ca-edbc1f48aef3,5883.76,2024-04-14,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-04-14,2024-04-14
d404f04f-4cc5-4b0f-b336-17123232b04d,PAY-2024-0576,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,a68e3a3e-482f-45cf-86d1-82282807fb87,2200.31,2024-08-03,NEFT,TXN492024,Kotak Mahindra Bank,,,COMPLETED,,2024-08-03,2024-08-03
58a89700-6757-490c-8090-15f140258201,PAY-2024-0577,d175149d-f407-43df-900f-8f974386b491,02506519-5856-4f76-9351-e095c221d873,6966.72,2024-09-17,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-09-17,2024-09-17
458d4a57-a306-4b0e-80bc-147e54a9ab46,PAY-2025-0578,587fe5f4-a612-4ee8-8f98-b53fbc7c5b51,f7b064bf-dab5-4f0e-b567-bc7ee7594b98,943.38,2025-01-29,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2025-01-29,2025-01-29
e36e821c-d301-4cd1-9f70-f6352a267865,PAY-2025-0579,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,b05aaaee-7e42-44df-8098-85e82d9c2529,2830.86,2025-02-09,CHEQUE,TXN653984,Bank of Baroda,,,COMPLETED,,2025-02-09,2025-02-09
42758720-2932-44eb-8676-bdf3089b76b5,PAY-2024-0580,2cb90ac4-4648-4431-9037-ad47b22ad864,dc3d37f4-9f5e-41ab-87f4-1ab678c97ab9,5736.28,2024-04-08,NEFT,TXN939192,State Bank of India,,,COMPLETED,,2024-04-08,2024-04-08
6b46e141-fbf8-4b16-b1c6-70cfdc10bfbd,PAY-2024-0581,4260ce4c-5209-476c-afb1-655f9e02133d,08f38416-989b-4746-bc17-8616ac26dca2,4078.08,2024-10-08,UPI,TXN599365,,,,COMPLETED,,2024-10-08,2024-10-08
327a4fc9-5265-4705-a3d3-f47d78dba163,PAY-2024-0582,4260ce4c-5209-476c-afb1-655f9e02133d,08f38416-989b-4746-bc17-8616ac26dca2,0.0,2024-10-04,UPI,TXN596546,,,,COMPLETED,,2024-10-04,2024-10-04
13b8117b-0e1c-4900-ac2b-3b94351a71ce,PAY-2024-0583,9198bfa1-1b5b-4a67-a310-ac2db2875058,576ba5fa-63ab-4dc1-b0bf-783184bf3068,3632.92,2024-05-23,UPI,TXN735374,,,,COMPLETED,,2024-05-23,2024-05-23
1ec3cde3-fd1d-47b5-a3b3-b641a7d75ecf,PAY-2025-0584,412af8cf-f49a-46c9-86fd-ee8fc3a1512e,17d1fa3d-5096-4fc4-8435-28fc8c586fde,5777.28,2025-01-13,UPI,TXN281396,,,,COMPLETED,,2025-01-13,2025-01-13
4bc87f1d-c226-46b2-802d-18b2271272e9,PAY-2025-0585,cbdda1a1-3a43-475c-a2f8-6dce82d99f2f,f496f32a-3bc8-4d5a-af00-563f8ffa8170,3001.92,2025-02-22,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2025-02-22,2025-02-22
