visit_id,dealer_id,sales_person_id,visit_date,visit_type,purpose,check_in_time,check_out_time,duration_minutes,check_in_latitude,check_in_longitude,outcome,order_taken,order_id,collection_amount,next_action,next_visit_date,follow_up_required,raw_notes,source,created_at,updated_at
95318767-91f5-47dd-bad4-31ede1d30c6b,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-08-31,PLANNED,ORDER,2024-08-31 15:31:00,2024-08-31 15:46:00,15,28.646192,77.282206,UNSUCCESSFUL,0,,0,Deliver pending stock,2024-09-03,1,Visited store. Low stock on 1kg. Ordered 2 cases for delivery Thursday. Also collected Rs 2500 pending.,TELEGRAM,2024-08-31 15:31:00,2024-08-31 15:46:00
c6d899cd-523b-4c1b-9ced-0d0adec99c5e,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-09-11,DROP_SALE,ORDER,2024-09-11 14:42:00,2024-09-11 14:57:00,15,28.645728,77.281548,SUCCESSFUL,0,,0,Collect payment,2024-09-14,0,"Quick visit. No order today, stock sufficient. Chai pi aur nikal gaya.",TELEGRAM,2024-09-11 14:42:00,2024-09-11 14:57:00
4b9d3ef3-4fa1-4623-b7c1-ffd9914b11af,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-25,PLANNED,RELATIONSHIP,2024-10-25 10:53:00,2024-10-25 11:21:00,28,28.64586,77.282361,SUCCESSFUL,0,,0,Deliver pending stock,2024-10-29,0,Met owner's son. Father is unwell. Will follow up next week for order.,TELEGRAM,2024-10-25 10:53:00,2024-10-25 11:21:00
02881a67-b932-4a76-90b8-d6bc79ffab47,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-09-28,PLANNED,ORDER,2024-09-28 11:44:00,2024-09-28 12:24:00,40,28.645757,77.282018,PARTIALLY_SUCCESSFUL,0,,0,Schedule next visit,2024-10-07,0,Met owner's son. Father is unwell. Will follow up next week for order.,TELEGRAM,2024-09-28 11:44:00,2024-09-28 12:24:00
ef6b0fd8-fa11-4b5e-bd13-383075317f42,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-12,PLANNED,ORDER,2024-10-12 16:09:00,2024-10-12 16:28:00,19,28.646273,77.281657,SUCCESSFUL,1,,0,Confirm delivery date,2024-10-17,1,Stock check kiya - 500g khatam hone wala hai. 3 case ka order Tuesday tak chahiye.,TELEGRAM,2024-10-12 16:09:00,2024-10-12 16:28:00
18f2659c-9ff8-4707-9e89-388e61898cdb,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-25,PLANNED,COLLECTION,2024-10-25 15:07:00,2024-10-25 15:52:00,45,28.646335,77.281719,PARTIALLY_SUCCESSFUL,0,,5456,Confirm delivery date,2024-10-28,0,"Kal delivery aaya tha, sab theek hai. 1 case 1kg ka aur order diya hai.",TELEGRAM,2024-10-25 15:07:00,2024-10-25 15:52:00
727a449e-8cd6-4fc6-8372-9f53b6c67e94,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-09-30,PLANNED,RELATIONSHIP,2024-09-30 13:24:00,2024-09-30 13:45:00,21,28.645862,77.282476,PARTIALLY_SUCCESSFUL,0,,0,Check stock levels,2024-10-10,1,Payment collect kiya Rs 8000 cash. All dues clear. Next order Thursday.,TELEGRAM,2024-09-30 13:24:00,2024-09-30 13:45:00
53e0b1ac-6e86-45aa-8ef2-834b5ed19bee,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-17,PLANNED,COMPLAINT,2024-10-17 11:00:00,2024-10-17 11:20:00,20,28.645814,77.281996,UNSUCCESSFUL,0,,0,Check stock levels,2024-10-22,1,Sharma ji ne bola competition ka rate kam hai. Explained quality difference. Will think and order tomorrow.,TELEGRAM,2024-10-17 11:00:00,2024-10-17 11:20:00
d66b6d1f-5906-4e97-bc81-83ddaf42d932,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-21,DROP_SALE,COMPLAINT,2024-10-21 11:26:00,2024-10-21 11:38:00,12,28.64603,77.28222,PARTIALLY_SUCCESSFUL,0,,0,Check stock levels,2024-10-29,1,"Competitor ka boy bhi aaya tha. Owner ne bola humare rate theek hai, loyal hain.",TELEGRAM,2024-10-21 11:26:00,2024-10-21 11:38:00
1631b015-92a0-486a-b9d5-8229c4409803,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-11-05,PLANNED,ORDER,2024-11-05 13:33:00,2024-11-05 14:08:00,35,28.646392,77.282121,UNSUCCESSFUL,0,,0,Resolve complaint,2024-11-14,0,Shop band tha. Neighbor ne bataya Tuesday ko aayenge. Will visit again.,TELEGRAM,2024-11-05 13:33:00,2024-11-05 14:08:00
176a752c-f9e3-4670-8570-7bd3ec6c3dd4,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-11-22,DROP_SALE,COLLECTION,2024-11-22 13:21:00,2024-11-22 13:32:00,11,28.646363,77.281572,SUCCESSFUL,0,,10773,Process replacement,2024-12-02,0,New product inquiry - 2kg pack try karna chahte hain. Ordered 1 case trial.,TELEGRAM,2024-11-22 13:21:00,2024-11-22 13:32:00
4f9030a6-35f3-48fb-ac6a-06c4e5575401,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-11-11,PLANNED,ORDER,2024-11-11 13:19:00,2024-11-11 13:31:00,12,28.646066,77.282089,PARTIALLY_SUCCESSFUL,0,,0,Process replacement,2024-11-18,1,Met owner's son. Father is unwell. Will follow up next week for order.,TELEGRAM,2024-11-11 13:19:00,2024-11-11 13:31:00
d199b4b5-2242-44d1-bcc1-3d86d70063f3,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-30,PLANNED,ORDER,2024-10-30 15:01:00,2024-10-30 15:43:00,42,28.646131,77.282276,UNSUCCESSFUL,0,,0,Schedule next visit,2024-11-02,0,Payment pending Rs 12000. Owner ne bola month end pe denge. Reminded about credit limit.,TELEGRAM,2024-10-30 15:01:00,2024-10-30 15:43:00
40be7a92-ca7e-4ab5-9db0-f8441f25fe27,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-11-22,PLANNED,ORDER,2024-11-22 12:59:00,2024-11-22 13:33:00,34,28.645943,77.281709,SUCCESSFUL,1,,0,Process replacement,2024-11-26,0,Met owner's son. Father is unwell. Will follow up next week for order.,TELEGRAM,2024-11-22 12:59:00,2024-11-22 13:33:00
27fbc1a1-2a50-49ca-b375-6e3e33ae68d2,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-10-28,PLANNED,COMPLAINT,2024-10-28 13:10:00,2024-10-28 13:38:00,28,28.645814,77.282415,PARTIALLY_SUCCESSFUL,0,,0,Resolve complaint,2024-11-02,0,Complaint about last batch - some packets were damp. Assured replacement. Will send 6 pcs tomorrow.,TELEGRAM,2024-10-28 13:10:00,2024-10-28 13:38:00
33920330-472b-497f-ba9b-ce5c0071716a,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-11-22,PLANNED,COLLECTION,2024-11-22 10:09:00,2024-11-22 10:26:00,17,28.646352,77.281575,UNSUCCESSFUL,0,,554,Schedule next visit,2024-11-27,1,Store closed for renovation. Will reopen in 2 weeks. Check back then.,TELEGRAM,2024-11-22 10:09:00,2024-11-22 10:26:00
fdaae34f-15b5-4e33-8e4b-4bb71e3a85da,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-21,PLANNED,ORDER,2024-12-21 13:50:00,2024-12-21 14:05:00,15,28.645574,77.282316,SUCCESSFUL,1,,0,Schedule next visit,2024-12-24,0,New product inquiry - 2kg pack try karna chahte hain. Ordered 1 case trial.,TELEGRAM,2024-12-21 13:50:00,2024-12-21 14:05:00
26144704-8405-4828-bef5-0318eeed507a,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-11-30,DROP_SALE,ORDER,2024-11-30 14:10:00,2024-11-30 14:53:00,43,28.645933,77.281988,PARTIALLY_SUCCESSFUL,0,,0,Check stock levels,2024-12-03,0,"Kal delivery aaya tha, sab theek hai. 1 case 1kg ka aur order diya hai.",TELEGRAM,2024-11-30 14:10:00,2024-11-30 14:53:00
e7a217e6-d8ba-495c-8d4f-6153a7838f46,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-16,PLANNED,COLLECTION,2024-12-16 15:13:00,2024-12-16 15:33:00,20,28.645881,77.282095,SUCCESSFUL,0,,10944,Collect payment,2024-12-22,0,"Competitor ka boy bhi aaya tha. Owner ne bola humare rate theek hai, loyal hain.",TELEGRAM,2024-12-16 15:13:00,2024-12-16 15:33:00
8a710fc3-7f84-4ab6-a0e9-995c3e6c757d,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-18,PLANNED,COLLECTION,2024-12-18 12:57:00,2024-12-18 13:09:00,12,28.645402,77.281864,SUCCESSFUL,0,,3581,Check stock levels,2024-12-26,0,Gupta ji se mila. 2 case 1kg aur 1 case 500g ka order liya. Payment next visit pe denge.,MANUAL,2024-12-18 12:57:00,2024-12-18 13:09:00
5394ba8e-1d6d-4887-aaae-bfec17c61a42,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-18,PLANNED,RELATIONSHIP,2024-12-18 10:37:00,2024-12-18 10:55:00,18,28.645952,77.282061,SUCCESSFUL,0,,0,Check stock levels,2024-12-22,0,Shop band tha. Neighbor ne bataya Tuesday ko aayenge. Will visit again.,TELEGRAM,2024-12-18 10:37:00,2024-12-18 10:55:00
538822d4-d99e-44d1-9841-8d6586b2019c,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-11,PLANNED,COLLECTION,2024-12-11 15:18:00,2024-12-11 15:30:00,12,28.646337,77.282174,UNSUCCESSFUL,0,,1399,Deliver pending stock,2024-12-18,0,Sharma ji ne bola competition ka rate kam hai. Explained quality difference. Will think and order tomorrow.,TELEGRAM,2024-12-11 15:18:00,2024-12-11 15:30:00
653216d0-aef1-46e8-8d66-e64c8592b8b4,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-16,DROP_SALE,COMPLAINT,2024-12-16 14:04:00,2024-12-16 14:45:00,41,28.645698,77.281532,SUCCESSFUL,0,,0,Schedule next visit,2024-12-24,1,Stock check kiya - 500g khatam hone wala hai. 3 case ka order Tuesday tak chahiye.,TELEGRAM,2024-12-16 14:04:00,2024-12-16 14:45:00
f237b69f-d216-4267-ad8a-034d8c66e729,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-21,PLANNED,RELATIONSHIP,2024-12-21 14:07:00,2024-12-21 14:23:00,16,28.646166,77.281827,RESCHEDULED,0,,0,Collect payment,2024-12-26,0,Payment pending Rs 12000. Owner ne bola month end pe denge. Reminded about credit limit.,TELEGRAM,2024-12-21 14:07:00,2024-12-21 14:23:00
83f6bdd6-b5bc-4cb5-8a09-8904713e62a1,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-07,PLANNED,ORDER,2024-12-07 10:51:00,2024-12-07 11:36:00,45,28.646268,77.282055,UNSUCCESSFUL,0,,0,Schedule next visit,2024-12-11,0,Shop band tha. Neighbor ne bataya Tuesday ko aayenge. Will visit again.,TELEGRAM,2024-12-07 10:51:00,2024-12-07 11:36:00
5724a9f5-3ed7-4d86-9cda-b5d623bada47,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-16,PLANNED,ORDER,2024-12-16 09:08:00,2024-12-16 09:22:00,14,28.645402,77.2824,SUCCESSFUL,0,,0,Follow up for order,2024-12-26,0,"Kal delivery aaya tha, sab theek hai. 1 case 1kg ka aur order diya hai.",TELEGRAM,2024-12-16 09:08:00,2024-12-16 09:22:00
3aad4aee-7e68-4439-9f69-a16d8dfae7a9,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-01-02,PLANNED,COLLECTION,2025-01-02 12:05:00,2025-01-02 12:36:00,31,28.646316,77.28221,SUCCESSFUL,0,,11124,Collect payment,2025-01-05,0,Sharma ji ne bola competition ka rate kam hai. Explained quality difference. Will think and order tomorrow.,TELEGRAM,2025-01-02 12:05:00,2025-01-02 12:36:00
847bb808-7726-425a-b815-89318158ad52,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-01-14,PLANNED,COLLECTION,2025-01-14 13:36:00,2025-01-14 13:58:00,22,28.645457,77.28172,SUCCESSFUL,0,,4397,Process replacement,2025-01-20,0,Complaint about last batch - some packets were damp. Assured replacement. Will send 6 pcs tomorrow.,TELEGRAM,2025-01-14 13:36:00,2025-01-14 13:58:00
be0b5c3c-6d4e-4bd9-a178-9f2c26b866aa,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-01-14,DROP_SALE,ORDER,2025-01-14 13:17:00,2025-01-14 13:42:00,25,28.646105,77.281764,SUCCESSFUL,0,,0,Confirm delivery date,2025-01-17,0,"Kal delivery aaya tha, sab theek hai. 1 case 1kg ka aur order diya hai.",TELEGRAM,2025-01-14 13:17:00,2025-01-14 13:42:00
ae8d05c1-b45f-4e73-bdfe-c8db74b423be,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-01-07,PLANNED,COLLECTION,2025-01-07 10:42:00,2025-01-07 11:07:00,25,28.645629,77.281759,SUCCESSFUL,0,,1158,Follow up for order,2025-01-11,0,Sharma ji ne bola competition ka rate kam hai. Explained quality difference. Will think and order tomorrow.,MANUAL,2025-01-07 10:42:00,2025-01-07 11:07:00
35fa2362-283a-443e-8051-482a0bfb13f4,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-01-08,DROP_SALE,COLLECTION,2025-01-08 12:45:00,2025-01-08 13:02:00,17,28.645811,77.28185,PARTIALLY_SUCCESSFUL,0,,725,Confirm delivery date,2025-01-13,1,Rs 5000 collection kiya. Baki 3500 next week.,TELEGRAM,2025-01-08 12:45:00,2025-01-08 13:02:00
081e76da-2539-47a4-be7d-41becd35c04d,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-01-10,DROP_SALE,ORDER,2025-01-10 13:28:00,2025-01-10 13:50:00,22,28.645544,77.281898,UNSUCCESSFUL,0,,0,Resolve complaint,2025-01-16,0,"New month ka order: 3 case 500g, 2 case 1kg. Delivery by Friday. Payment on delivery.",TELEGRAM,2025-01-10 13:28:00,2025-01-10 13:50:00
acb0a4e2-0f16-4455-93c4-2ee60719f12f,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-01-07,PLANNED,COLLECTION,2025-01-07 09:50:00,2025-01-07 10:03:00,13,28.645687,77.281922,PARTIALLY_SUCCESSFUL,0,,9089,Schedule next visit,2025-01-12,0,Visited store. Low stock on 1kg. Ordered 2 cases for delivery Thursday. Also collected Rs 2500 pending.,TELEGRAM,2025-01-07 09:50:00,2025-01-07 10:03:00
3c7a5d91-e911-4db5-be05-fa37917bc849,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-12-26,PLANNED,RELATIONSHIP,2024-12-26 10:37:00,2024-12-26 11:16:00,39,28.646042,77.281958,SUCCESSFUL,0,,0,Schedule next visit,2025-01-05,0,"New month ka order: 3 case 500g, 2 case 1kg. Delivery by Friday. Payment on delivery.",TELEGRAM,2024-12-26 10:37:00,2024-12-26 11:16:00
35541e7d-5529-4b3b-ad7a-9ca3b789c316,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-02-15,UNPLANNED,ORDER,2025-02-15 12:41:00,2025-02-15 13:22:00,41,28.64595,77.282151,SUCCESSFUL,0,,0,Deliver pending stock,2025-02-19,0,Owner ne kaha 2kg pack slow hai. 500g aur 1kg best seller hai unke yahan.,TELEGRAM,2025-02-15 12:41:00,2025-02-15 13:22:00
024d0ffb-bda3-4ea7-95c2-a96947cd2e54,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-01-29,PLANNED,COLLECTION,2025-01-29 13:47:00,2025-01-29 14:22:00,35,28.646355,77.281616,SUCCESSFUL,0,,9792,Schedule next visit,2025-02-05,0,Festive season stock lena chahte hain. 5 case 500g + 3 case 1kg ka order next week.,TELEGRAM,2025-01-29 13:47:00,2025-01-29 14:22:00
923faf3a-7256-4e9a-8f38-d4044fa34ef3,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-02-21,PLANNED,COLLECTION,2025-02-21 11:40:00,2025-02-21 12:21:00,41,28.645547,77.281529,RESCHEDULED,0,,555,Process replacement,2025-03-01,1,"Quick visit. No order today, stock sufficient. Chai pi aur nikal gaya.",TELEGRAM,2025-02-21 11:40:00,2025-02-21 12:21:00
93ac4f25-94d9-4ab4-b5bc-58bb0b2e01f0,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-02-08,PLANNED,ORDER,2025-02-08 13:37:00,2025-02-08 13:59:00,22,28.646359,77.282074,SUCCESSFUL,0,,0,Check stock levels,2025-02-12,0,New product inquiry - 2kg pack try karna chahte hain. Ordered 1 case trial.,TELEGRAM,2025-02-08 13:37:00,2025-02-08 13:59:00
16a38c73-c494-4086-b1b3-db3a69967222,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-02-05,PLANNED,RELATIONSHIP,2025-02-05 14:30:00,2025-02-05 14:55:00,25,28.645891,77.28194,SUCCESSFUL,0,,0,Follow up for order,2025-02-09,1,Sharma ji ne bola competition ka rate kam hai. Explained quality difference. Will think and order tomorrow.,TELEGRAM,2025-02-05 14:30:00,2025-02-05 14:55:00
729ba931-b949-4208-b194-0d6a016ea745,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-01-27,PLANNED,ORDER,2025-01-27 10:06:00,2025-01-27 10:51:00,45,28.646136,77.281727,SUCCESSFUL,1,,0,Collect payment,2025-01-30,0,Payment pending Rs 12000. Owner ne bola month end pe denge. Reminded about credit limit.,TELEGRAM,2025-01-27 10:06:00,2025-01-27 10:51:00
dad2ad05-79fe-4d0b-a511-654f105fedea,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-02-07,PLANNED,RELATIONSHIP,2025-02-07 12:05:00,2025-02-07 12:36:00,31,28.64601,77.281603,UNSUCCESSFUL,0,,0,Schedule next visit,2025-02-13,1,"New month ka order: 3 case 500g, 2 case 1kg. Delivery by Friday. Payment on delivery.",TELEGRAM,2025-02-07 12:05:00,2025-02-07 12:36:00
be3f340f-8890-49cd-91bb-b45fcc986c1a,68f1b083-a966-45d7-9568-8fe0199280cf,0de98ea1-d767-49c6-97d0-d792e515bae7,2025-01-25,UNPLANNED,COLLECTION,2025-01-25 12:50:00,2025-01-25 13:26:00,36,28.645487,77.282092,UNSUCCESSFUL,0,,2139,Schedule next visit,2025-01-28,0,Owner ne kaha 2kg pack slow hai. 500g aur 1kg best seller hai unke yahan.,TELEGRAM,2025-01-25 12:50:00,2025-01-25 13:26:00
1d85cbda-d212-494c-b73e-d6cf6a8dff0a,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-03-28,PLANNED,ORDER,2024-03-28 10:40:00,2024-03-28 10:51:00,11,28.640482,77.288595,PARTIALLY_SUCCESSFUL,0,,0,Resolve complaint,2024-03-31,0,"Quick visit. No order today, stock sufficient. Chai pi aur nikal gaya.",TELEGRAM,2024-03-28 10:40:00,2024-03-28 10:51:00
beb0d914-2c2b-492f-b13b-1b1d947d3738,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-03-23,PLANNED,ORDER,2024-03-23 11:02:00,2024-03-23 11:19:00,17,28.641013,77.28814,PARTIALLY_SUCCESSFUL,0,,0,Schedule next visit,2024-04-01,1,Stock check kiya - 500g khatam hone wala hai. 3 case ka order Tuesday tak chahiye.,TELEGRAM,2024-03-23 11:02:00,2024-03-23 11:19:00
cecbadc2-3909-40eb-b796-ddf275122f63,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-03-08,PLANNED,ORDER,2024-03-08 14:02:00,2024-03-08 14:46:00,44,28.640709,77.287858,SUCCESSFUL,0,,0,Deliver pending stock,2024-03-14,1,Bohot rush tha shop mein. 5 min mein baat ki. Order phone pe denge shaam ko.,TELEGRAM,2024-03-08 14:02:00,2024-03-08 14:46:00
76dc318d-c9aa-410e-ac15-5c8a02da88f9,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-03-12,PLANNED,ORDER,2024-03-12 14:56:00,2024-03-12 15:34:00,38,28.640822,77.28834,SUCCESSFUL,0,,0,Confirm delivery date,2024-03-21,1,Store closed for renovation. Will reopen in 2 weeks. Check back then.,TELEGRAM,2024-03-12 14:56:00,2024-03-12 15:34:00
dd67bb74-3fbe-4372-a89c-34ec5367b7fc,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-04-10,UNPLANNED,RELATIONSHIP,2024-04-10 09:12:00,2024-04-10 09:47:00,35,28.641062,77.288238,SUCCESSFUL,0,,0,Collect payment,2024-04-14,0,Sharma ji ne bola competition ka rate kam hai. Explained quality difference. Will think and order tomorrow.,TELEGRAM,2024-04-10 09:12:00,2024-04-10 09:47:00
e7fa46fa-3d3f-4986-8f56-c96d02707ff8,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-04-11,PLANNED,COLLECTION,2024-04-11 10:35:00,2024-04-11 11:15:00,40,28.64087,77.288511,SUCCESSFUL,0,,11143,Deliver pending stock,2024-04-14,0,Festive season stock lena chahte hain. 5 case 500g + 3 case 1kg ka order next week.,TELEGRAM,2024-04-11 10:35:00,2024-04-11 11:15:00
7f7509af-215f-4ea3-b849-78d4c8f82c2b,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-04-06,PLANNED,ORDER,2024-04-06 10:15:00,2024-04-06 10:59:00,44,28.640827,77.288033,SUCCESSFUL,1,,0,Check stock levels,2024-04-11,0,Shop band tha. Neighbor ne bataya Tuesday ko aayenge. Will visit again.,TELEGRAM,2024-04-06 10:15:00,2024-04-06 10:59:00
4c49d25a-93fd-4c2d-a10f-0b93cc5630ca,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-04-09,PLANNED,RELATIONSHIP,2024-04-09 10:33:00,2024-04-09 10:52:00,19,28.64036,77.288494,SUCCESSFUL,0,,0,Collect payment,2024-04-17,0,"New month ka order: 3 case 500g, 2 case 1kg. Delivery by Friday. Payment on delivery.",MANUAL,2024-04-09 10:33:00,2024-04-09 10:52:00
dc2146db-70cd-46a2-9656-29c935ab195d,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-04-16,PLANNED,RELATIONSHIP,2024-04-16 09:49:00,2024-04-16 10:00:00,11,28.641012,77.287857,UNSUCCESSFUL,0,,0,Deliver pending stock,2024-04-20,1,"Quick visit. No order today, stock sufficient. Chai pi aur nikal gaya.",TELEGRAM,2024-04-16 09:49:00,2024-04-16 10:00:00
a6074f77-8ad4-4578-8862-15cec826b0b8,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-05-21,PLANNED,COLLECTION,2024-05-21 14:03:00,2024-05-21 14:14:00,11,28.640602,77.288445,PARTIALLY_SUCCESSFUL,0,,6289,Schedule next visit,2024-05-28,0,Stock check kiya - 500g khatam hone wala hai. 3 case ka order Tuesday tak chahiye.,TELEGRAM,2024-05-21 14:03:00,2024-05-21 14:14:00
bc47eaa5-bc40-4d4a-b71f-2f02a165e60b,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-05-07,PLANNED,COLLECTION,2024-05-07 16:18:00,2024-05-07 16:59:00,41,28.640366,77.287949,SUCCESSFUL,0,,13082,Schedule next visit,2024-05-10,0,"Competitor ka boy bhi aaya tha. Owner ne bola humare rate theek hai, loyal hain.",TELEGRAM,2024-05-07 16:18:00,2024-05-07 16:59:00
8088cbf5-b552-4937-aacc-5e5993b7aa26,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-05-21,PLANNED,ORDER,2024-05-21 09:00:00,2024-05-21 09:26:00,26,28.640667,77.28841,UNSUCCESSFUL,0,,0,Collect payment,2024-05-29,0,"New month ka order: 3 case 500g, 2 case 1kg. Delivery by Friday. Payment on delivery.",TELEGRAM,2024-05-21 09:00:00,2024-05-21 09:26:00
bb4f1863-bcc3-46a0-a350-643db4f6e794,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-06-10,PLANNED,RELATIONSHIP,2024-06-10 12:20:00,2024-06-10 12:53:00,33,28.640655,77.288595,PARTIALLY_SUCCESSFUL,0,,0,Process replacement,2024-06-13,0,Shop band tha. Neighbor ne bataya Tuesday ko aayenge. Will visit again.,TELEGRAM,2024-06-10 12:20:00,2024-06-10 12:53:00
d277524b-1f48-4d29-bbeb-b5593a56ae9d,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-06-01,PLANNED,ORDER,2024-06-01 16:39:00,2024-06-01 17:11:00,32,28.640306,77.288397,PARTIALLY_SUCCESSFUL,0,,0,Deliver pending stock,2024-06-06,1,"New month ka order: 3 case 500g, 2 case 1kg. Delivery by Friday. Payment on delivery.",TELEGRAM,2024-06-01 16:39:00,2024-06-01 17:11:00
95564245-7ad6-4012-86ef-7c756470560f,3a111a3b-2224-4624-9b80-d7ecddb28395,0de98ea1-d767-49c6-97d0-d792e515bae7,2024-06-04,UNPLANNED,ORDER,2024-06-04 10:56:00,2024-06-04 11:41:00,45,28.641028,77.288035,UNSUCCESSFUL,0,,0,Schedule next visit,2024-06-09,0,"Competitor ka boy bhi aaya tha. Owner ne bola humare rate theek hai, loyal hain.",TELEGRAM,2024-06-04 10:56:00,2024-06-04 11:41:00
